APPLICATION_ID, PROFILE_OPTION_ID, LEVEL_ID, LEVEL_VALUE, LAST_UPDATE_DATE, LAST_UPDATED_BY, CREATION_DATE, CREATED_BY, LAST_UPDATE_LOGIN, PROFILE_OPTION_VALUE, LEVEL_VALUE_APPLICATION_ID, LEVEL_VALUE2
0,5799,10003,54199,23.05.17,2257,23.05.17,2257,5310463,95,101,
0,5799,10003,54177,23.05.17,2257,23.05.17,2257,5310463,481,200,
0,5799,10003,54186,23.05.17,2257,23.05.17,2257,5310463,481,222,
0,5799,10003,54195,23.05.17,2257,23.05.17,2257,5310463,481,260,
0,5799,10003,54204,23.05.17,2257,23.05.17,2257,5310463,481,101,
0,5799,10003,54178,23.05.17,2257,23.05.17,2257,5310463,96,200,
0,5799,10003,54187,23.05.17,2257,23.05.17,2257,5310463,96,222,
0,5799,10003,54196,23.05.17,2257,23.05.17,2257,5310463,96,260,
0,5799,10003,54205,23.05.17,2257,23.05.17,2257,5310463,96,101,
0,5799,10003,54174,23.05.17,2257,23.05.17,2257,5310463,99,200,
0,5799,10003,54183,23.05.17,2257,23.05.17,2257,5310463,99,222,
0,5799,10003,54192,23.05.17,2257,23.05.17,2257,5310463,99,260,
0,5799,10003,54201,23.05.17,2257,23.05.17,2257,5310463,99,101,
0,5799,10003,54175,23.05.17,2257,23.05.17,2257,5310463,97,200,
0,5799,10003,54184,23.05.17,2257,23.05.17,2257,5310463,97,222,
0,5799,10003,54193,23.05.17,2257,23.05.17,2257,5310463,97,260,
0,5799,10003,54202,23.05.17,2257,23.05.17,2257,5310463,97,101,
0,1991,10003,54170,23.05.17,2257,23.05.17,2257,5310463,89,200,
0,1991,10003,54179,23.05.17,2257,23.05.17,2257,5310463,89,222,
0,1991,10003,54188,23.05.17,2257,23.05.17,2257,5310463,89,260,
0,1991,10003,54197,23.05.17,2257,23.05.17,2257,5310463,89,101,
0,1991,10003,54173,23.05.17,2257,23.05.17,2257,5310463,100,200,
0,1991,10003,54182,23.05.17,2257,23.05.17,2257,5310463,100,222,
0,1991,10003,54191,23.05.17,2257,23.05.17,2257,5310463,100,260,
0,1991,10003,54200,23.05.17,2257,23.05.17,2257,5310463,100,101,
0,1991,10003,54176,23.05.17,2257,23.05.17,2257,5310463,208,200,
0,1991,10003,54185,23.05.17,2257,23.05.17,2257,5310463,208,222,
0,1991,10003,54194,23.05.17,2257,23.05.17,2257,5310463,208,260,
0,1991,10003,54203,23.05.17,2257,23.05.17,2257,5310463,208,101,
0,1991,10003,54171,23.05.17,2257,23.05.17,2257,5310463,94,200,
0,1991,10003,54180,23.05.17,2257,23.05.17,2257,5310463,94,222,
0,1991,10003,54189,23.05.17,2257,23.05.17,2257,5310463,94,260,
0,1991,10003,54198,23.05.17,2257,23.05.17,2257,5310463,94,101,
0,1991,10003,54172,23.05.17,2257,23.05.17,2257,5310463,95,200,
0,1991,10003,54181,23.05.17,2257,23.05.17,2257,5310463,95,222,
0,1991,10003,54190,23.05.17,2257,23.05.17,2257,5310463,95,260,
0,1991,10003,54199,23.05.17,2257,23.05.17,2257,5310463,95,101,
0,1991,10003,54177,23.05.17,2257,23.05.17,2257,5310463,481,200,
0,1991,10003,54186,23.05.17,2257,23.05.17,2257,5310463,481,222,
0,1991,10003,54195,23.05.17,2257,23.05.17,2257,5310463,481,260,
0,1991,10003,54204,23.05.17,2257,23.05.17,2257,5310463,481,101,
0,1991,10003,54178,23.05.17,2257,23.05.17,2257,5310463,96,200,
0,1991,10003,54187,23.05.17,2257,23.05.17,2257,5310463,96,222,
0,1991,10003,54196,23.05.17,2257,23.05.17,2257,5310463,96,260,
0,1991,10003,54205,23.05.17,2257,23.05.17,2257,5310463,96,101,
0,1991,10003,54174,23.05.17,2257,23.05.17,2257,5310463,99,200,
0,1991,10003,54183,23.05.17,2257,23.05.17,2257,5310463,99,222,
0,1991,10003,54192,23.05.17,2257,23.05.17,2257,5310463,99,260,
0,1991,10003,54201,23.05.17,2257,23.05.17,2257,5310463,99,101,
0,1991,10003,54175,23.05.17,2257,23.05.17,2257,5310463,97,200,
0,1991,10003,54184,23.05.17,2257,23.05.17,2257,5310463,97,222,
0,1991,10003,54193,23.05.17,2257,23.05.17,2257,5310463,97,260,
0,1991,10003,54202,23.05.17,2257,23.05.17,2257,5310463,97,101,
602,3796,10003,54170,23.05.17,2257,23.05.17,2257,5310463,4077,200,
602,3796,10003,54179,23.05.17,2257,23.05.17,2257,5310463,4077,222,
602,3796,10003,54188,23.05.17,2257,23.05.17,2257,5310463,4077,260,
602,3796,10003,54197,23.05.17,2257,23.05.17,2257,5310463,4077,101,
602,3796,10003,54173,23.05.17,2257,23.05.17,2257,5310463,4079,200,
602,3796,10003,54182,23.05.17,2257,23.05.17,2257,5310463,4079,222,
602,3796,10003,54191,23.05.17,2257,23.05.17,2257,5310463,4079,260,
602,3796,10003,54200,23.05.17,2257,23.05.17,2257,5310463,4079,101,
602,3796,10003,54176,23.05.17,2257,23.05.17,2257,5310463,4063,200,
602,3796,10003,54185,23.05.17,2257,23.05.17,2257,5310463,4063,222,
602,3796,10003,54194,23.05.17,2257,23.05.17,2257,5310463,4063,260,
602,3796,10003,54203,23.05.17,2257,23.05.17,2257,5310463,4063,101,
602,3796,10003,54171,23.05.17,2257,23.05.17,2257,5310463,4080,200,
602,3796,10003,54180,23.05.17,2257,23.05.17,2257,5310463,4080,222,
800,9132,10003,50746,11.01.17,1732,11.01.17,1732,4074244,PQH_AE,800,
0,3589,10003,50746,11.01.17,1732,11.01.17,1732,4074244,AE,800,
101,1202,10003,53650,24.01.17,0,24.01.17,0,4408260,API_RIYADH_Ledger,140,
101,1201,10003,53650,24.01.17,0,24.01.17,0,4408260,2021,140,
101,9930,10003,53650,24.01.17,0,24.01.17,0,4408260,1000,140,
101,1202,10003,53651,24.01.17,0,24.01.17,0,4408260,API_RIYADH_Ledger,101,
101,1201,10003,53651,24.01.17,0,24.01.17,0,4408260,2021,101,
101,9930,10003,53651,24.01.17,0,24.01.17,0,4408260,1000,101,
101,1202,10003,53652,24.01.17,0,24.01.17,0,4408260,API_RIYADH_Ledger,200,
101,1201,10003,53652,24.01.17,0,24.01.17,0,4408260,2021,200,
101,9930,10003,53652,24.01.17,0,24.01.17,0,4408260,1000,200,
101,1202,10003,53653,24.01.17,0,24.01.17,0,4408260,API_RIYADH_Ledger,222,
101,1201,10003,53653,24.01.17,0,24.01.17,0,4408260,2021,222,
101,9930,10003,53653,24.01.17,0,24.01.17,0,4408260,1000,222,
101,1202,10003,53654,24.01.17,0,24.01.17,0,4408260,API_RIYADH_Ledger,260,
101,1201,10003,53654,24.01.17,0,24.01.17,0,4408260,2021,260,
101,9930,10003,53654,24.01.17,0,24.01.17,0,4408260,1000,260,
101,1202,10003,53655,24.01.17,0,24.01.17,0,4408260,API_DUBAI_Ledger,140,
101,1201,10003,53655,24.01.17,0,24.01.17,0,4408260,2023,140,
101,9930,10003,53655,24.01.17,0,24.01.17,0,4408260,1001,140,
101,1202,10003,53656,24.01.17,0,24.01.17,0,4408260,API_DUBAI_Ledger,101,
101,1201,10003,53656,24.01.17,0,24.01.17,0,4408260,2023,101,
101,9930,10003,53656,24.01.17,0,24.01.17,0,4408260,1001,101,
101,1202,10003,53657,24.01.17,0,24.01.17,0,4408260,API_DUBAI_Ledger,200,
101,1201,10003,53657,24.01.17,0,24.01.17,0,4408260,2023,200,
101,9930,10003,53657,24.01.17,0,24.01.17,0,4408260,1001,200,
101,1202,10003,53658,24.01.17,0,24.01.17,0,4408260,API_DUBAI_Ledger,222,
101,1201,10003,53658,24.01.17,0,24.01.17,0,4408260,2023,222,
101,9930,10003,53658,24.01.17,0,24.01.17,0,4408260,1001,222,
101,1202,10003,53659,24.01.17,0,24.01.17,0,4408260,API_DUBAI_Ledger,260,
101,1201,10003,53659,24.01.17,0,24.01.17,0,4408260,2023,260,
101,9930,10003,53659,24.01.17,0,24.01.17,0,4408260,1001,260,
101,1202,10003,53660,24.01.17,0,24.01.17,0,4408260,KAHROMAA_Ledger,140,
101,1201,10003,53660,24.01.17,0,24.01.17,0,4408260,2037,140,
101,9930,10003,53660,24.01.17,0,24.01.17,0,4408260,1008,140,
101,1202,10003,53661,24.01.17,0,24.01.17,0,4408260,KAHROMAA_Ledger,101,
101,1201,10003,53661,24.01.17,0,24.01.17,0,4408260,2037,101,
101,9930,10003,53661,24.01.17,0,24.01.17,0,4408260,1008,101,
101,1202,10003,53662,24.01.17,0,24.01.17,0,4408260,KAHROMAA_Ledger,200,
101,1201,10003,53662,24.01.17,0,24.01.17,0,4408260,2037,200,
101,9930,10003,53662,24.01.17,0,24.01.17,0,4408260,1008,200,
101,1202,10003,53663,24.01.17,0,24.01.17,0,4408260,KAHROMAA_Ledger,222,
101,1201,10003,53663,24.01.17,0,24.01.17,0,4408260,2037,222,
101,9930,10003,53663,24.01.17,0,24.01.17,0,4408260,1008,222,
101,1202,10003,53664,24.01.17,0,24.01.17,0,4408260,KAHROMAA_Ledger,260,
101,1201,10003,53664,24.01.17,0,24.01.17,0,4408260,2037,260,
101,9930,10003,53664,24.01.17,0,24.01.17,0,4408260,1008,260,
101,1202,10003,53665,24.01.17,0,24.01.17,0,4408260,MSC_Ledger,140,
101,1201,10003,53665,24.01.17,0,24.01.17,0,4408260,2039,140,
101,9930,10003,53665,24.01.17,0,24.01.17,0,4408260,1009,140,
101,1202,10003,53666,24.01.17,0,24.01.17,0,4408260,MSC_Ledger,101,
101,1201,10003,53666,24.01.17,0,24.01.17,0,4408260,2039,101,
101,9930,10003,53666,24.01.17,0,24.01.17,0,4408260,1009,101,
101,1202,10003,53667,24.01.17,0,24.01.17,0,4408260,MSC_Ledger,200,
101,1201,10003,53667,24.01.17,0,24.01.17,0,4408260,2039,200,
101,9930,10003,53667,24.01.17,0,24.01.17,0,4408260,1009,200,
101,1202,10003,53668,24.01.17,0,24.01.17,0,4408260,MSC_Ledger,222,
101,1201,10003,53668,24.01.17,0,24.01.17,0,4408260,2039,222,
101,9930,10003,53668,24.01.17,0,24.01.17,0,4408260,1009,222,
101,1202,10003,53669,24.01.17,0,24.01.17,0,4408260,MSC_Ledger,260,
101,1201,10003,53669,24.01.17,0,24.01.17,0,4408260,2039,260,
101,9930,10003,53669,24.01.17,0,24.01.17,0,4408260,1009,260,
101,1202,10003,53670,24.01.17,0,24.01.17,0,4408260,QPC_Ledger,140,
101,1201,10003,53670,24.01.17,0,24.01.17,0,4408260,2086,140,
101,9930,10003,53670,24.01.17,0,24.01.17,0,4408260,1042,140,
101,1202,10003,53671,24.01.17,0,24.01.17,0,4408260,QPC_Ledger,101,
101,1201,10003,53671,24.01.17,0,24.01.17,0,4408260,2086,101,
101,9930,10003,53671,24.01.17,0,24.01.17,0,4408260,1042,101,
101,1202,10003,53672,24.01.17,0,24.01.17,0,4408260,QPC_Ledger,200,
101,1201,10003,53672,24.01.17,0,24.01.17,0,4408260,2086,200,
101,9930,10003,53672,24.01.17,0,24.01.17,0,4408260,1042,200,
101,1202,10003,53673,24.01.17,0,24.01.17,0,4408260,QPC_Ledger,222,
101,1201,10003,53673,24.01.17,0,24.01.17,0,4408260,2086,222,
101,9930,10003,53673,24.01.17,0,24.01.17,0,4408260,1042,222,
101,1202,10003,53674,24.01.17,0,24.01.17,0,4408260,QPC_Ledger,260,
101,1201,10003,53674,24.01.17,0,24.01.17,0,4408260,2086,260,
101,9930,10003,53674,24.01.17,0,24.01.17,0,4408260,1042,260,
101,1202,10003,53675,24.01.17,0,24.01.17,0,4408260,RAPCO_Ledger,140,
101,1201,10003,53675,24.01.17,0,24.01.17,0,4408260,2084,140,
101,9930,10003,53675,24.01.17,0,24.01.17,0,4408260,1041,140,
101,1202,10003,53676,24.01.17,0,24.01.17,0,4408260,RAPCO_Ledger,101,
101,1201,10003,53676,24.01.17,0,24.01.17,0,4408260,2084,101,
101,9930,10003,53676,24.01.17,0,24.01.17,0,4408260,1041,101,
101,1202,10003,53677,24.01.17,0,24.01.17,0,4408260,RAPCO_Ledger,200,
101,1201,10003,53677,24.01.17,0,24.01.17,0,4408260,2084,200,
101,9930,10003,53677,24.01.17,0,24.01.17,0,4408260,1041,200,
101,1202,10003,53678,24.01.17,0,24.01.17,0,4408260,RAPCO_Ledger,222,
101,1201,10003,53678,24.01.17,0,24.01.17,0,4408260,2084,222,
101,9930,10003,53678,24.01.17,0,24.01.17,0,4408260,1041,222,
101,1202,10003,53679,24.01.17,0,24.01.17,0,4408260,RAPCO_Ledger,260,
101,1201,10003,53679,24.01.17,0,24.01.17,0,4408260,2084,260,
101,9930,10003,53679,24.01.17,0,24.01.17,0,4408260,1041,260,
101,1202,10003,53680,24.01.17,0,24.01.17,0,4408260,SNC_Ledger,140,
101,1201,10003,53680,24.01.17,0,24.01.17,0,4408260,2043,140,
101,9930,10003,53680,24.01.17,0,24.01.17,0,4408260,1011,140,
101,1202,10003,53681,24.01.17,0,24.01.17,0,4408260,SNC_Ledger,101,
101,1201,10003,53681,24.01.17,0,24.01.17,0,4408260,2043,101,
101,9930,10003,53681,24.01.17,0,24.01.17,0,4408260,1011,101,
101,1202,10003,53682,24.01.17,0,24.01.17,0,4408260,SNC_Ledger,200,
101,1201,10003,53682,24.01.17,0,24.01.17,0,4408260,2043,200,
101,9930,10003,53682,24.01.17,0,24.01.17,0,4408260,1011,200,
101,1202,10003,53683,24.01.17,0,24.01.17,0,4408260,SNC_Ledger,222,
101,1201,10003,53683,24.01.17,0,24.01.17,0,4408260,2043,222,
0,7496,10004,1732,28.12.16,1732,28.12.16,1732,3824100,FWK,,
101,9930,10003,53683,24.01.17,0,24.01.17,0,4408260,1011,222,
101,1202,10003,53684,24.01.17,0,24.01.17,0,4408260,SNC_Ledger,260,
101,1201,10003,53684,24.01.17,0,24.01.17,0,4408260,2043,260,
101,9930,10003,53684,24.01.17,0,24.01.17,0,4408260,1011,260,
101,1202,10003,53685,24.01.17,0,24.01.17,0,4408260,SAWEC_Ledger,140,
101,1201,10003,53685,24.01.17,0,24.01.17,0,4408260,2051,140,
101,9930,10003,53685,24.01.17,0,24.01.17,0,4408260,1015,140,
101,1202,10003,53686,24.01.17,0,24.01.17,0,4408260,SAWEC_Ledger,101,
101,1201,10003,53686,24.01.17,0,24.01.17,0,4408260,2051,101,
101,9930,10003,53686,24.01.17,0,24.01.17,0,4408260,1015,101,
101,1202,10003,53687,24.01.17,0,24.01.17,0,4408260,SAWEC_Ledger,200,
101,1201,10003,53687,24.01.17,0,24.01.17,0,4408260,2051,200,
101,9930,10003,53687,24.01.17,0,24.01.17,0,4408260,1015,200,
101,1202,10003,53688,24.01.17,0,24.01.17,0,4408260,SAWEC_Ledger,222,
101,1201,10003,53688,24.01.17,0,24.01.17,0,4408260,2051,222,
101,9930,10003,53688,24.01.17,0,24.01.17,0,4408260,1015,222,
101,1202,10003,53689,24.01.17,0,24.01.17,0,4408260,SAWEC_Ledger,260,
101,1201,10003,53689,24.01.17,0,24.01.17,0,4408260,2051,260,
101,9930,10003,53689,24.01.17,0,24.01.17,0,4408260,1015,260,
101,1202,10003,53690,24.01.17,0,24.01.17,0,4408260,REC_Ledger,140,
101,1201,10003,53690,24.01.17,0,24.01.17,0,4408260,2063,140,
101,9930,10003,53690,24.01.17,0,24.01.17,0,4408260,1021,140,
101,1202,10003,53691,24.01.17,0,24.01.17,0,4408260,REC_Ledger,101,
101,1201,10003,53691,24.01.17,0,24.01.17,0,4408260,2063,101,
101,9930,10003,53691,24.01.17,0,24.01.17,0,4408260,1021,101,
101,1202,10003,53692,24.01.17,0,24.01.17,0,4408260,REC_Ledger,200,
101,1201,10003,53692,24.01.17,0,24.01.17,0,4408260,2063,200,
101,9930,10003,53692,24.01.17,0,24.01.17,0,4408260,1021,200,
101,1202,10003,53693,24.01.17,0,24.01.17,0,4408260,REC_Ledger,222,
101,1201,10003,53693,24.01.17,0,24.01.17,0,4408260,2063,222,
101,9930,10003,53693,24.01.17,0,24.01.17,0,4408260,1021,222,
101,1202,10003,53694,24.01.17,0,24.01.17,0,4408260,REC_Ledger,260,
101,1201,10003,53694,24.01.17,0,24.01.17,0,4408260,2063,260,
101,9930,10003,53694,24.01.17,0,24.01.17,0,4408260,1021,260,
101,1202,10003,53695,24.01.17,0,24.01.17,0,4408260,PAC_Ledger,140,
101,1201,10003,53695,24.01.17,0,24.01.17,0,4408260,2041,140,
101,9930,10003,53695,24.01.17,0,24.01.17,0,4408260,1010,140,
101,1202,10003,53696,24.01.17,0,24.01.17,0,4408260,PAC_Ledger,101,
101,1201,10003,53696,24.01.17,0,24.01.17,0,4408260,2041,101,
101,9930,10003,53696,24.01.17,0,24.01.17,0,4408260,1010,101,
101,1202,10003,53697,24.01.17,0,24.01.17,0,4408260,PAC_Ledger,200,
101,1201,10003,53697,24.01.17,0,24.01.17,0,4408260,2041,200,
101,9930,10003,53697,24.01.17,0,24.01.17,0,4408260,1010,200,
101,1202,10003,53698,24.01.17,0,24.01.17,0,4408260,PAC_Ledger,222,
101,1201,10003,53698,24.01.17,0,24.01.17,0,4408260,2041,222,
101,9930,10003,53698,24.01.17,0,24.01.17,0,4408260,1010,222,
101,1202,10003,53699,24.01.17,0,24.01.17,0,4408260,PAC_Ledger,260,
101,1201,10003,53699,24.01.17,0,24.01.17,0,4408260,2041,260,
101,9930,10003,53699,24.01.17,0,24.01.17,0,4408260,1010,260,
101,1202,10003,53700,24.01.17,0,24.01.17,0,4408260,AMWEC_Ledger,140,
101,1201,10003,53700,24.01.17,0,24.01.17,0,4408260,2096,140,
101,9930,10003,53700,24.01.17,0,24.01.17,0,4408260,1047,140,
101,1202,10003,53701,24.01.17,0,24.01.17,0,4408260,AMWEC_Ledger,101,
101,1201,10003,53701,24.01.17,0,24.01.17,0,4408260,2096,101,
101,9930,10003,53701,24.01.17,0,24.01.17,0,4408260,1047,101,
101,1202,10003,53702,24.01.17,0,24.01.17,0,4408260,AMWEC_Ledger,200,
101,1201,10003,53702,24.01.17,0,24.01.17,0,4408260,2096,200,
101,9930,10003,53702,24.01.17,0,24.01.17,0,4408260,1047,200,
101,1202,10003,53703,24.01.17,0,24.01.17,0,4408260,AMWEC_Ledger,222,
101,1201,10003,53703,24.01.17,0,24.01.17,0,4408260,2096,222,
101,9930,10003,53703,24.01.17,0,24.01.17,0,4408260,1047,222,
101,1202,10003,53704,24.01.17,0,24.01.17,0,4408260,AMWEC_Ledger,260,
101,1201,10003,53704,24.01.17,0,24.01.17,0,4408260,2096,260,
101,9930,10003,53704,24.01.17,0,24.01.17,0,4408260,1047,260,
101,1202,10003,53705,24.01.17,0,24.01.17,0,4408260,IMTIAZ_Ledger,140,
101,1201,10003,53705,24.01.17,0,24.01.17,0,4408260,2049,140,
101,9930,10003,53705,24.01.17,0,24.01.17,0,4408260,1014,140,
101,1202,10003,53706,24.01.17,0,24.01.17,0,4408260,IMTIAZ_Ledger,101,
101,1201,10003,53706,24.01.17,0,24.01.17,0,4408260,2049,101,
101,9930,10003,53706,24.01.17,0,24.01.17,0,4408260,1014,101,
101,1202,10003,53707,24.01.17,0,24.01.17,0,4408260,IMTIAZ_Ledger,200,
101,1201,10003,53707,24.01.17,0,24.01.17,0,4408260,2049,200,
101,9930,10003,53707,24.01.17,0,24.01.17,0,4408260,1014,200,
101,1202,10003,53708,24.01.17,0,24.01.17,0,4408260,IMTIAZ_Ledger,222,
101,1201,10003,53708,24.01.17,0,24.01.17,0,4408260,2049,222,
101,9930,10003,53708,24.01.17,0,24.01.17,0,4408260,1014,222,
101,1202,10003,53709,24.01.17,0,24.01.17,0,4408260,IMTIAZ_Ledger,260,
101,1201,10003,53709,24.01.17,0,24.01.17,0,4408260,2049,260,
101,9930,10003,53709,24.01.17,0,24.01.17,0,4408260,1014,260,
101,1202,10003,53710,24.01.17,0,24.01.17,0,4408260,BOWERAGE_Ledger,140,
101,1201,10003,53710,24.01.17,0,24.01.17,0,4408260,2029,140,
101,9930,10003,53710,24.01.17,0,24.01.17,0,4408260,1004,140,
101,1202,10003,53711,24.01.17,0,24.01.17,0,4408260,BOWERAGE_Ledger,101,
101,1201,10003,53711,24.01.17,0,24.01.17,0,4408260,2029,101,
101,9930,10003,53711,24.01.17,0,24.01.17,0,4408260,1004,101,
101,1202,10003,53712,24.01.17,0,24.01.17,0,4408260,BOWERAGE_Ledger,200,
101,1201,10003,53712,24.01.17,0,24.01.17,0,4408260,2029,200,
101,9930,10003,53712,24.01.17,0,24.01.17,0,4408260,1004,200,
101,1202,10003,53713,24.01.17,0,24.01.17,0,4408260,BOWERAGE_Ledger,222,
101,1201,10003,53713,24.01.17,0,24.01.17,0,4408260,2029,222,
101,9930,10003,53713,24.01.17,0,24.01.17,0,4408260,1004,222,
101,1202,10003,53714,24.01.17,0,24.01.17,0,4408260,BOWERAGE_Ledger,260,
101,1201,10003,53714,24.01.17,0,24.01.17,0,4408260,2029,260,
101,9930,10003,53714,24.01.17,0,24.01.17,0,4408260,1004,260,
101,1202,10003,53715,24.01.17,0,24.01.17,0,4408260,SAMAMCO_Ledger,140,
101,1201,10003,53715,24.01.17,0,24.01.17,0,4408260,2047,140,
101,9930,10003,53715,24.01.17,0,24.01.17,0,4408260,1013,140,
101,1202,10003,53716,24.01.17,0,24.01.17,0,4408260,SAMAMCO_Ledger,101,
101,1201,10003,53716,24.01.17,0,24.01.17,0,4408260,2047,101,
101,9930,10003,53716,24.01.17,0,24.01.17,0,4408260,1013,101,
101,1202,10003,53717,24.01.17,0,24.01.17,0,4408260,SAMAMCO_Ledger,200,
101,1201,10003,53717,24.01.17,0,24.01.17,0,4408260,2047,200,
101,9930,10003,53717,24.01.17,0,24.01.17,0,4408260,1013,200,
0,1991,10003,53540,19.12.16,2257,19.12.16,2257,3677272,205,222,
0,1991,10003,53541,19.12.16,2257,19.12.16,2257,3677272,205,260,
602,3796,10003,53510,19.12.16,2257,19.12.16,2257,3677272,4069,101,
602,3796,10003,53511,19.12.16,2257,19.12.16,2257,3677272,4069,200,
602,3796,10003,53512,19.12.16,2257,19.12.16,2257,3677272,4069,222,
602,3796,10003,53513,19.12.16,2257,19.12.16,2257,3677272,4069,260,
602,3796,10003,53514,19.12.16,2257,19.12.16,2257,3677272,4066,101,
602,3796,10003,53515,19.12.16,2257,19.12.16,2257,3677272,4066,200,
602,3796,10003,53516,19.12.16,2257,19.12.16,2257,3677272,4066,222,
602,3796,10003,53517,19.12.16,2257,19.12.16,2257,3677272,4066,260,
602,3796,10003,53518,19.12.16,2257,19.12.16,2257,3677272,4065,101,
602,3796,10003,53519,19.12.16,2257,19.12.16,2257,3677272,4065,200,
602,3796,10003,53520,19.12.16,2257,19.12.16,2257,3677272,4065,222,
602,3796,10003,53521,19.12.16,2257,19.12.16,2257,3677272,4065,260,
602,3796,10003,53522,19.12.16,2257,19.12.16,2257,3677272,4067,101,
602,3796,10003,53523,19.12.16,2257,19.12.16,2257,3677272,4067,200,
602,3796,10003,53524,19.12.16,2257,19.12.16,2257,3677272,4067,222,
602,3796,10003,53525,19.12.16,2257,19.12.16,2257,3677272,4067,260,
602,3796,10003,53526,19.12.16,2257,19.12.16,2257,3677272,4070,101,
602,3796,10003,53527,19.12.16,2257,19.12.16,2257,3677272,4070,200,
602,3796,10003,53528,19.12.16,2257,19.12.16,2257,3677272,4070,222,
602,3796,10003,53529,19.12.16,2257,19.12.16,2257,3677272,4070,260,
602,3796,10003,53530,19.12.16,2257,19.12.16,2257,3677272,4064,101,
602,3796,10003,53531,19.12.16,2257,19.12.16,2257,3677272,4064,200,
602,3796,10003,53532,19.12.16,2257,19.12.16,2257,3677272,4064,222,
602,3796,10003,53533,19.12.16,2257,19.12.16,2257,3677272,4064,260,
602,3796,10003,53534,19.12.16,2257,19.12.16,2257,3677272,4078,101,
602,3796,10003,53535,19.12.16,2257,19.12.16,2257,3677272,4078,200,
602,3796,10003,53536,19.12.16,2257,19.12.16,2257,3677272,4078,222,
602,3796,10003,53537,19.12.16,2257,19.12.16,2257,3677272,4078,260,
602,3796,10003,53538,19.12.16,2257,19.12.16,2257,3677272,5106,101,
602,3796,10003,53539,19.12.16,2257,19.12.16,2257,3677272,5106,200,
602,3796,10003,53540,19.12.16,2257,19.12.16,2257,3677272,5106,222,
602,3796,10003,53541,19.12.16,2257,19.12.16,2257,3677272,5106,260,
0,1141,10003,53510,19.12.16,2257,19.12.16,2257,3677272,A,101,
0,1141,10003,53511,19.12.16,2257,19.12.16,2257,3677272,A,200,
0,1141,10003,53512,19.12.16,2257,19.12.16,2257,3677272,A,222,
0,1141,10003,53513,22.12.16,2257,19.12.16,2257,3737741,N,260,
0,1141,10003,53514,19.12.16,2257,19.12.16,2257,3677272,A,101,
0,1141,10003,53515,19.12.16,2257,19.12.16,2257,3677272,A,200,
0,1141,10003,53516,19.12.16,2257,19.12.16,2257,3677272,A,222,
0,1141,10003,53517,22.12.16,2257,19.12.16,2257,3737741,N,260,
0,1141,10003,53518,19.12.16,2257,19.12.16,2257,3677272,A,101,
0,1141,10003,53519,19.12.16,2257,19.12.16,2257,3677272,A,200,
0,1141,10003,53520,19.12.16,2257,19.12.16,2257,3677272,A,222,
0,1141,10003,53521,22.12.16,2257,19.12.16,2257,3737741,N,260,
0,1141,10003,53522,19.12.16,2257,19.12.16,2257,3677272,A,101,
0,1141,10003,53523,19.12.16,2257,19.12.16,2257,3677272,A,200,
0,1141,10003,53524,19.12.16,2257,19.12.16,2257,3677272,A,222,
0,1141,10003,53525,22.12.16,2257,19.12.16,2257,3737741,N,260,
0,1141,10003,53526,19.12.16,2257,19.12.16,2257,3677272,A,101,
0,1141,10003,53527,19.12.16,2257,19.12.16,2257,3677272,A,200,
0,1141,10003,53528,19.12.16,2257,19.12.16,2257,3677272,A,222,
0,1141,10003,53529,22.12.16,2257,19.12.16,2257,3737741,N,260,
0,1141,10003,53530,19.12.16,2257,19.12.16,2257,3677272,A,101,
0,1141,10003,53531,19.12.16,2257,19.12.16,2257,3677272,A,200,
0,1141,10003,53532,19.12.16,2257,19.12.16,2257,3677272,A,222,
0,1141,10003,53533,22.12.16,2257,19.12.16,2257,3737741,N,260,
0,1141,10003,53534,19.12.16,2257,19.12.16,2257,3677272,A,101,
0,1141,10003,53535,19.12.16,2257,19.12.16,2257,3677272,A,200,
0,1141,10003,53536,19.12.16,2257,19.12.16,2257,3677272,A,222,
0,1141,10003,53537,22.12.16,2257,19.12.16,2257,3737741,N,260,
0,1141,10003,53538,19.12.16,2257,19.12.16,2257,3677272,A,101,
0,1141,10003,53539,19.12.16,2257,19.12.16,2257,3677272,A,200,
0,1141,10003,53540,19.12.16,2257,19.12.16,2257,3677272,A,222,
0,1141,10003,53541,22.12.16,2257,19.12.16,2257,3737741,N,260,
140,3260,10003,53510,19.12.16,2257,19.12.16,2257,3677272,4106,101,
140,3260,10003,53511,19.12.16,2257,19.12.16,2257,3677272,4106,200,
140,3260,10003,53512,19.12.16,2257,19.12.16,2257,3677272,4106,222,
140,3260,10003,53513,19.12.16,2257,19.12.16,2257,3677272,4106,260,
140,3260,10003,53514,19.12.16,2257,19.12.16,2257,3677272,4107,101,
140,3260,10003,53515,19.12.16,2257,19.12.16,2257,3677272,4107,200,
140,3260,10003,53516,19.12.16,2257,19.12.16,2257,3677272,4107,222,
140,3260,10003,53517,19.12.16,2257,19.12.16,2257,3677272,4107,260,
140,3260,10003,53526,19.12.16,2257,19.12.16,2257,3677272,4101,101,
140,3260,10003,53527,19.12.16,2257,19.12.16,2257,3677272,4101,200,
140,3260,10003,53528,19.12.16,2257,19.12.16,2257,3677272,4101,222,
140,3260,10003,53529,19.12.16,2257,19.12.16,2257,3677272,4101,260,
140,3260,10003,53534,19.12.16,2257,19.12.16,2257,3677272,4102,101,
