PROFILE_OPTION_NAME, LANGUAGE, USER_PROFILE_OPTION_NAME, CREATED_BY, CREATION_DATE, LAST_UPDATED_BY, LAST_UPDATE_DATE, LAST_UPDATE_LOGIN, DESCRIPTION, SOURCE_LANG
MSO_NFL_FIXED_TIME_WINDOW,AR,MSO: نافذة الوقت الثابت لتوجيه الشبكة,1,30.08.01,121,21.08.05,0,احتساب نافذة وقت مخصصة لجدولة تدفق شبكة. يستخدم مع معامل وقت دورة تدفق الشبكة. نافذة الوقت تساوي (coefficient*<cycle time>+fixed_window),AR
MSO_NFL_BACKWARD_COMPRESSION_PCT,AR,MSO: نسبة الضغط للخلف لتدفق الشبكة,1,30.08.01,121,16.08.05,0,تحديد نسبة قدرة إنتاج موارد فعلية يأخذها تدفق الشبكة في الاعتبار. بتحديد قيمة أقل من 100في المائة، يتم إلغاء تحميل أنشطة لموارد بديلة,AR
MSO_NFL_FORWARD_COMPRESSION_PCT,AR,MSO: نسبة الضغط للأمام لتدفق الشبكة,1,30.08.01,121,21.08.05,0,تحديد نسبة قدرة إنتاج موارد تتم مراعاتها من خلال تدفق الشبكة. يستخدم هذا الخيار في مرحلة ترحيل للأمام لإجبار ASCP على استخدام البدائل,AR
HR_DISPLAY_ALL_OFFERS,AR,HR: عرض كل عروض المرشح,1,30.08.01,120,26.07.05,0,خيار المرجع لعرض كل عروض المرشح,AR
WSM_COMPLETE_SEC_LOT_EXTN_LEVEL,AR,WSM: مستوى امتداد لوط قطاع أمر شغل تام,1,30.08.01,120,27.03.06,0,مستوى للتأكد من سحب امتداد لوط القطاع لإرفاقه بأمر شغل تام,AR
CSI_UPGRADING_FROM_RELEASE,AR,CSI : تجديد قاعدة التركيبات من أي إصدار,-1,02.05.30,121,27.03.08,0,يرشد هذا المرجع برنامج الترحيل إلى أي إصدار قاعدة تركيبات يتم ترحيل التركيب الحالي منه?,AR
CS_CSI_MIG_CONTINUE,AR,الخدمة : استمرار ترحيل CS مع وجود أخطاء إلى CSI,-1,02.05.30,121,27.03.08,0,استمرار ترحيل CS مع وجود أخطاء إلى CSI,AR
CS_CSI_MIG_STAGE,AR,الخدمة : مرحلة ترحيل CS إلى CSI,-1,02.05.30,121,27.03.08,0,مرحلة ترحيل CS إلى CSI,AR
CS_CSI_MIG_PARTY_AUDIT,AR,الخدمة : ترحيل بيانات تدقيق طرف CS إلى CSI,-1,02.05.30,121,27.03.08,0,ترحيل بيانات تدقيق طرف CS إلى CSI,AR
CS_CSI_MIG_PRODUCT_AUDIT,AR,الخدمة : ترحيل بيانات تدقيق منتجات عميل CS إلى CSI,-1,02.05.30,121,27.03.08,0,ترحيل بيانات تدقيق منتجات عميل CS إلى CSI,AR
CS_CSI_MIG_SYSTEM_AUDIT,AR,الخدمة : ترحيل بيانات تدقيق كل أنظمة CS إلى CSI,-1,02.05.30,121,27.03.08,0,ترحيل بيانات تدقيق كل أنظمة CS إلى CSI,AR
CS_SR_MIGRATE_EMPLOYEE_SR_ORG_ID,AR,الخدمة: تنظيم الترحيل لطلبات خدمة الموظفين,-1,02.05.30,121,27.03.08,0,التنظيم الذي ترحل إليه كل طلبات الخدمة التي تم تكوينها في إصدار سابق لـ  11.5.6 والخاصة بـ caller_type 'Employee',AR
CS_INV_VALIDATION_ORG,AR,الخدمة: تنظيم مراجعة المخزون,-1,02.05.30,121,27.03.08,0,تنظيم مراجعة المخزون,AR
MSC_SOURCING_TOLERANCE,AR,MSC: تجاوز تباين المصدر,1,29.08.01,121,16.08.05,0,يُستخدم عند تمكين إجبار قيود المصدر لخطة. يتم تكوين حد لتشغيل رسائل استثناء باستخدام قيمة النسبة هذه في حالة انتهاك تخصيصات المصدر,AR
XDP_THRESHOLD_EVENT_WAITING,AR,XDP: حد الأحداث في حالة الانتظار,1,07.08.01,120,21.01.05,0,حد عدد الأحداث في حالة الانتظار,AR
XDP_THRESHOLD_OUTBOUND_MSG,AR,XDP: حد طابور الرسائل الخارجية,1,07.08.01,120,21.01.05,0,حد عدد الرسائل في طابور الرسائل الخارجية,AR
XDP_THRESHOLD_QUEUE_INBOUND_MSG,AR,XDP: حد طابور الرسائل الداخلية,1,07.08.01,120,21.01.05,0,حد عدد الرسائل في طابور الرسائل الداخلية,AR
XDP_CTRL_WAIT_LOOP_COUNT,AR,XDP: عد الحلقات لانتظار المراقب,1,10.07.01,120,21.01.05,0,يحدد عدد مرات بدء تشغيل التطبيق للحلقات الاعتبارية لكي تنتظر حتى يتم تشغيل المراقب,AR
XDP_DQ_MSG_WAIT_TIME,AR,XDP DQ: وقت انتظار الرسالة,1,10.07.01,120,21.01.05,0,انتهاء الوقت بالثواني للحصول على رسالة من القناة.  مستخدم بواسطة التطبيق/سلسلة العمليات الخارجية للمكيفات وخدمات الطابور,AR
XDP_DQ_LOOP_SLEEP_TIME,AR,XDP DQ:وقت توقف الحلقة,1,10.07.01,120,21.01.05,0,انتهاء الوقت بالثواني للانتظار قبل البحث عن الرسالة التالية. مستخدم بواسطة التطبيق/سلسلة عمليات خارجية للمكيفات وخدمات الطابور,AR
XDP_DQ_ERROR_COUNT,AR,XDP DQ: عد خطأ,1,10.07.01,120,28.07.05,0,عد خطأ الطابور المزدوج SFM,AR
SM_MSG_WAIT_TIME,AR,XDP: وقت الانتظار حتى يتم وصول رسالة المراقبة,1,10.07.01,120,21.01.05,0,انتهاء الوقت بالثواني للحصول على رسالة من القناة. مستخدم بواسطة سلسلة عمليات للمكيفات وطابور الخدمات,AR
REMOTE_LOOP_SLEEP_TIME,AR,XDP: وقت توقف الحلقة عن بعد للرسالة الواردة التالية,1,10.07.01,120,21.01.05,0,انتهاء الوقت بالثواني للانتظار قبل البحث عن الرسالة التالية. مستخدم بواسطة سلسلة العمليات الداخلية للمكيفات,AR
XDP_CTRL_WAIT_LOOP_SLEEP_TIME,AR,XDP: وقت توقف الحلقة لانتظار المراقب,1,10.07.01,120,21.01.05,0,يحدد مدة وقت الانتظار بالثواني التي يكون في أثنائها جاري تشغيل التطبيق اعتبارياً حتى يتم تشغيل المراقب,AR
XDP_CTRL_WAIT_TO_KILL_MINUTES,AR,XDP: مدة انتظار المراقب حتى الإنهاء بالدقائق,1,10.07.01,120,21.01.05,0,يحدد المدة بالدقائق التي ينتظرها المراقب قبل إنهاء معالجات المكيف,AR
XDP_ACK_TIMEOUT,AR,XDP: قيمة انتهاء وقت Ack,1,21.08.01,120,21.01.05,0,قيمة انتهاء وقت Ack بالثوان,AR
XDP_MAX_TIME_IN_QUEUE_FA,AR,XDP: الحد الأقصى للوقت في طابور إجراءات الاستيفاء,1,20.08.01,120,21.01.05,0,الحد الأقصى للوقت المسموح به (بالساعات) لكي يتم الإدخال في طابور الأحداث,AR
XDP_MAX_TIME_IN_QUEUE_TIMER,AR,XDP: الحد الأقصى للوقت في طابور المؤقتات,1,20.08.01,120,21.01.05,0,الحد الأقصى للوقت (بالساعات) المسموح به لكي يكون الإدخال في طابور الأحداث,AR
XDP_THRESHOLD_QUEUE_EVENT,AR,XDP: الحد الأقصى لطابور الأحداث,1,07.08.01,120,21.01.05,0,الحد الأقصى لعدد الأحداث في طابور الأحداث,AR
XDP_THRESHOLD_QUEUE_FA,AR,XDP: حد طابور إجراءات الاستيفاء,1,07.08.01,120,21.01.05,0,حد عدد إجراءات الاستيفاء في طابور إجراءات الاستيفاء,AR
XDP_THRESHOLD_QUEUE_FE_READY,AR,XDP: حد طابور استعداد عناصر الاستيفاء,1,07.08.01,120,21.01.05,0,حد عدد إجراءات الاستيفاء في طابور استعداد عناصر الاستيفاء,AR
XDP_DQ_ERROR_DURATION,AR,XDP DQ: مدة خطأ,1,10.07.01,120,28.07.05,0,مدة خطأ الطابور المزدوج SFM,AR
SM_LOOP_SLEEP_TIME,AR,XDP: مدة إيقاف الحلقة قبل رسالة المراقبة التالية,1,10.07.01,120,21.01.05,0,انتهاء الوقت بالثواني قبل البحث عن الرسالة التالية. مستخدم بواسطة سلسلة عمليات المراقبة للمكيفات وطابور الخدمات,AR
XDP_MAX_TIME_IN_EVENT_WAITING,AR,XDP: الحد الأقصى لمدة انتظار الحدث,1,20.08.01,120,21.01.05,0,الحد الأقصى لمدة انتظار الحدث (بالساعات),AR
XDP_THRESHOLD_QUEUE_TIMER,AR,XDP: حد طابور المؤقتات,1,07.08.01,120,21.01.05,0,حد عدد المؤقتات في طابور المؤقتات,AR
XDP_ADAPTER_LOCK_TIMEOUT,AR,XDP: انتهاء وقت إقفال المكيف,1,21.08.01,120,21.01.05,0,انتهاء وقت إقفال المكيف بالثواني,AR
XDP_MAX_TIME_IN_QUEUE_FE_READY,AR,XDP: الحد الأقصى للوقت في طابور استعداد عنصر الاستيفاء,1,20.08.01,120,21.01.05,0,الحد الأقصى للوقت المسموح به (بالساعات) لكي يكون الإدخال في طابور استعداد عنصر الاستيفاء,AR
XDP_MAX_TIME_IN_QUEUE_ORDER,AR,XDP: الحد الأقصى للوقت في طابور الطلبات,1,20.08.01,120,21.01.05,0,الحد الأقصى للوقت المسموح به (بالساعات) لكي يكون الإدخال في طابور الطلبات,AR
XDP_MAX_TIME_IN_QUEUE_EVENT,AR,XDP: الحد الأقصى للوقت في طابور الأحداث,1,20.08.01,120,21.01.05,0,الحد الأقصى للوقت المسموح به (بالساعات) لكي يتم الإدخال في طابور الأحداث,AR
XDP_MAX_TIME_IN_QUEUE_WI,AR,XDP: الحد الأقصى للوقت في طابور أصناف العمل,1,20.08.01,120,21.01.05,0,الحد الأقصى للوقت المسموح به (بالساعات) لكي تكون الرسالة في طابور أصناف العمل,AR
XDP_COD_ENABLED,AR,علامة الاتصال عند الطلب في XDP,1,10.07.01,120,28.07.05,0,تشغيل/إيقاف تشغيل توصيل عند الطلب,AR
XDP_THRESHOLD_FE_WAITING,AR,XDP: حدد انتظار عنصر استيفاء,1,07.08.01,120,21.01.05,0,حدد عدد إجراءات الاستيفاء التي تنتظر لعنصر استيفاء متاح,AR
XDP_THRESHOLD_QUEUE_WI,AR,XDP: حد طابور أصناف العمل,1,07.08.01,120,21.01.05,0,حد عدد أصناف العمل في طابور أصناف العمل,AR
XDP_SYS_ERR_RECIPIENT,AR,XDP: مستلم تبليغ حدوث خطأ في النظام,1,10.07.01,120,21.01.05,0,المستلم الافتراضي لتبليغ خطأ النظام,AR
XDP_MAX_TIME_IN_QUEUE_INBOUND_MSG,AR,XDP: الحد الأقصى لوقت الرسالة في طابور الرسائل الداخلية,1,20.08.01,120,21.01.05,0,الحد الأقصى للوقت المسموح به (بالساعات) لكي يتم إدخال رسالة في طابور الرسائل الداخلية,AR
XDP_MAX_TIME_IN_OUTBOUND_MSG,AR,XDP: الحد الأقصى لوقت الرسالة في طابور الرسائل الخارجية,1,20.08.01,120,21.01.05,0,الحد الأقصى للوقت المسموح به (بالساعات) لكي يتم إدخال رسالة في طابور الرسائل الخارجية,AR
XDP_OAM_ENABLED_FLAG,AR,XDP: تمكين مدير التطبيقات لأوراكل,1,07.08.01,120,21.01.05,0,في حالة "إعداده على 'ن'، يمكن استدعاء شاشات إدارة مدير استيفاء الخدمات من مدير التطبيقات لأوراكل,AR
XDP_THRESHOLD_QUEUE_ORDER,AR,XDP: حد طابور الطلبات,1,07.08.01,120,21.01.05,0,حد عدد الطلبات في طابور الطلبات,AR
AHM_PRICE_DISPLAY,AR,AHM: Display Price,2,02.11.01,2,02.11.01,0,Profile option for price Display,US
AHM_GENERIC_TERMS_CONDITIONS,AR,AHM: Generic Terms and Conditions,2,02.11.01,2,02.11.01,0,Generic Terms and Condition,US
AHM_DEFAULT_LOGON_APPLICATION,AR,AHM: Default Logon Application,2,02.11.01,2,02.11.01,0,Default Logon Application for the Customer Admin,US
AHM_DEFAULT_LOGON_RESPONSIBILITY,AR,AHM: Default Logon Responsibility,2,02.11.01,2,02.11.01,0,Default Logon Application Responsibility for the Customer Admin,US
AHM_TC_TEMPLATE_NAME,AR,AHM: Terms and Condition Template Name,2,02.11.01,2,02.11.01,0,Template Name for generic T & C  -Flat File name,US
AHM_ADDRESS_LINE,AR,AHM: Address Line,2,11.10.01,2,11.10.01,0,Number of address lines to show,US
AHM_PAYMENT_METHOD,AR,AHM: Payment Method,2,02.11.01,2,02.11.01,0,Payment method like CC , PO or CCPO,US
AHM_GENERIC_ARTICLE_SET_NAME,AR,AHM: Generic Article Set Name,2,02.11.01,2,02.11.01,0,Article set name for generic T & C,US
AHM_EMAIL_SERVER,AR,AHM: Email Server,2,02.11.01,2,02.11.01,0,e-mail server to use to send msg for duplicate company name,US
AHM_REG_HOME_PAGE,AR,AHM: Registration Home Page,2,27.08.01,2,27.08.01,0,Registration Home Page,US
AHM_GLOBAL_SGID,AR,AHM:Global Sgid,2,21.08.01,2,21.08.01,0,Security Group Id for global tables,US
AHM_CONTRACT_CREATION,AR,AHM: Create Contract,2,02.11.01,2,02.11.01,0,Profile Option which can be set by the ASP,US
AHM_BILLING,AR,AHM: Display Billing Page,2,02.11.01,2,02.11.01,0,Billing profile Option,US
AHM_BOM_DISPLAY,AR,AHM: Expold BOM Display,2,02.11.01,2,02.11.01,0,BOM display to be exploded or not,US
AHM_HOSTING_ENABLED,AR,AHM: Hosting Enabled,2,02.11.01,2,02.11.01,0,Applications are Hosting Enabled,US
AHM_PRICE_LIST,AR,AHM: Price List,2,02.11.01,2,02.11.01,0,Price List for SI price display,US
AS_DEFAULT_LEAD_STATUS,AR,OS: الموقف الافتراضي للفرص التسويقية,2,06.12.01,120,21.01.05,0,الموقف الافتراضي للفرص التسويقية,AR
AS_LEAD_ROUTING_STATUS,AR,OS: موقف توجيه الفرصة البيعية,2,13.09.01,120,21.01.05,0,موقف الفرصة التسويقية للتوجيه,AR
AS_DEFAULT_ADDR_STYLE,AR,OS: نمط العنوان الافتراضي,2,12.09.01,120,02.12.05,0,نمط العنوان الافتراضي,AR
AS_VIEW_PARTNER_PARTY,AR,OS: عرض تفاصيل الطرف الشريك,2,11.09.01,120,21.01.05,0,عرض تفاصيل الطرف الشريك,AR
AS_AUTO_RANK_FROM_IMPORT,AR,OS: الترتيب الآلي بدءا من استيراد الفرصة التسويقية,2,25.06.01,120,21.01.05,0,,AR
AS_AUTO_ASSIGN_FROM_IMPORT,AR,OS: تخصيص آلي من استيراد الفرصة التسويقية,2,25.06.01,120,21.01.05,0,,AR
AS_DEFAULT_LEAD_BUDGET_STATUS,AR,OS: موقف الموازنة الافتراضي للفرص التسويقية,2,19.09.01,120,21.01.05,0,موقف الموازنة الافتراضي للفرص التسويقية,AR
AS_DEFAULT_WIN_LOSS_STATUS,AR,OS: موقف الفوز/الخسارة الافتراضي,2,13.09.01,120,21.01.05,0,موقف الفوز/الخسارة الافتراضي,AR
AS_NOTES_OPP_CONTACT,AR,OS: إشعار الفرصة البيعية المرتبط آلياً بالممثل الأساسي,2,24.09.01,120,21.01.05,0,راجع ما إذا كان إشعار الفرصة البيعية يرتبط بالممثل,AR
AS_NOTES_LEAD_CONTACT,AR,OS: إشعار الفرصة التسويقية المرتبط آلياً بالممثل الأساسي,2,24.09.01,120,21.01.05,0,راجع ما إذا كان إشعار الفرصة التسويقية يرتبط بالممثل,AR
AS_REL_ORIG_SYSTEM_REF_URL,AR,OS: URL لمرجع النظام الأصلي للعلاقة,2,19.11.01,120,21.01.05,0,OS: URL لمرجع النظام الأصلي للعلاقة,AR
AS_TASK_OPP_CUSTOMER,AR,OS: الارتباط الآلي لمهمة الفرصة البيعية بالعميل,2,07.12.01,120,21.01.05,0,التحقق من ارتباط مهمة الفرصة البيعية بالعميل,AR
AS_TASK_LEAD_CUSTOMER,AR,OS: الارتباط الآلي لمهمة الفرصة التسويقية بالعميل,2,07.12.01,120,21.01.05,0,التحقق من ارتباط مهمة الفرصة التسويقية بالطرف,AR
AS_REALTIME_CLASS_CODE_DENORM,AR,OS: تمكين عدم تنسيق الوقت الفعلي لتصنيف العميل,2,06.12.01,120,21.01.05,0,تمكين عدم تنسيق الوقت الفعلي لتصنيف العميل,AR
AS_DEFAULT_LEAD_CHANNEL,AR,OS: قناة الفرص التسويقية الافتراضية,2,19.09.01,120,21.01.05,0,القناة الافتراضية للفرص التسويقية,AR
AS_ALLOW_CHANGE_LEAD_OWNER,AR,OS: الامتياز لتغيير صاحب الفرصة التسويقية,2,30.08.01,120,21.01.05,0,يمكن لمستخدم الامتياز تغيير صاحب فرصة تسويقية تم تحديث وصول لها. مستخدم بدون الامتياز يمكنه تغيير صاحب الفرص التسويقية التي يملكها,AR
AS_NOTES_LEAD_CUSTOMER,AR,OS: إشعار الفرصة التسويقية المرتبط آلياً بالعميل,2,24.09.01,120,21.01.05,0,راجع ما إذا كان إشعار الفرصة التسويقية مرتبط بالطرف,AR
AS_ORG_ORIG_SYSTEM_REF_URL,AR,OS: URL لمرجع النظام الأصلي,2,19.11.01,120,21.01.05,0,OS: URL لمرجع النظام الأصلي,AR
AS_TASK_OPP_CONTACT,AR,OS: الارتباط الآلي لمهمة الفرصة البيعية بالممثل الأساسي,2,07.12.01,120,21.01.05,0,التحقق من ارتباط مهمة الفرصة البيعية بالممثل,AR
AS_TASK_LEAD_CONTACT,AR,OS: الارتباط الآلي لمهمة الفرصة التسويقية بالممثل الأساسي,2,07.12.01,120,21.01.05,0,التحقق من ارتباط مهمة الفرصة التسويقية بالممثل,AR
AS_DISABLE_BATCH_LEAD_TERR_ASSIGNMENT,AR,OS: تعطيل تخصيص منطقة الفرصة التسويقية لطور المجموعة,2,11.01.02,121,23.10.05,0,تعطيل تخصيص منطقة الفرصة التسويقية لطور المجموعة,AR
AS_OPP_SOURCE_CODE_REQUIRED,AR,OS: رمز المصدر المطلوب للفرصة البيعية,2,30.08.01,120,21.01.05,0,رمز المصدر المطلوب للفرصة البيعية,AR
AS_ORG_ADDRESS_REQUIRED,AR,OS: العنوان المطلوب للتنظيم,2,14.06.01,120,21.01.05,0,العنوان المطلوب للتنظيم,AR
AS_NOTES_REL_SUBJECT,AR,OS: إشعار العلاقة المرتبط آلياً بالمتعاقد,2,24.09.01,120,21.01.05,0,راجع ما إذا كان إشعار العلاقة مرتبط بالمتعاقد,AR
AS_DEFAULT_SCORECARD,AR,OS: بطاقة مجموع نقاط الفرصة التسويقية الافتراضية,2,02.10.01,120,21.01.05,0,بطاقة مجموع النقاط المراد استخدامها لترتيب الفرصة التسويقية,AR
AS_PERSON_ADDRESS_REQUIRED,AR,OS: العنوان المطلوب للشخص,2,14.06.01,120,21.01.05,0,العنوان المطلوب للشخص,AR
AS_LEAD_ADDRESS_REQUIRED,AR,OS: العنوان المطلوب للفرصة التسويقية للمبيعات,2,14.06.01,120,21.01.05,0,العنوان المطلوب للفرصة التسويقية للمبيعات,AR
AS_DEFAULT_LEAD_VEHICLE_RESPONSE_CODE,AR,OS: رمز استجابة المركبة الافتراضي للفرص التسويقية,2,19.09.01,120,21.01.05,0,رمز استجابة المركبة الافتراضي للفرص البيعية,AR
AS_OPP_RESPONSE_CODE,AR,OS: رمز استجابة المركبة الافتراضي للفرصة البيعية,2,31.08.01,120,21.01.05,0,رمز استجابة المركبة الافتراضي للفرصة البيعية,AR
AS_NOTES_REL_OBJECT,AR,OS: إشعار العلاقة المرتبط آلياً بالوحدة,2,24.09.01,120,21.01.05,0,راجع ما إذا كان إشعار العلاقة مرتبط بالوحدة,AR
AS_ENABLE_CUST_ONLINE_TAP,AR,OS: تمكين تخصيص عميل الوقت الفعلي,2,19.11.01,121,21.01.05,0,تمكين تخصيص عميل الوقت الفعلي,AR
AS_LINKING_OPP_LEAD,AR,OS: ربط الفرصة البيعية بالفرصة التسويقية,2,14.11.01,120,21.01.05,0,ربط الفرصة البيعية بالفرصة التسويقية,AR
AS_IBU_EXE_HZ_CALLOUTS,AR,OS: تنفيذ خطافات مستخدمي TCA لـ IBU,2,07.01.02,120,16.01.06,0,OS: تنفيذ خطافات مستخدمي TCA لـ IBU,AR
AS_AUTO_QUALIFY,AR,OS: التأهيل الآلي للفرصة التسويقية,2,19.09.01,120,21.01.05,0,التأهيل الآلي للفرصة التسويقية,AR
AS_DEAD_LEAD_STATUS,AR,OS: موقف الفرصة التسويقية المنتهية,2,19.09.01,120,21.01.05,0,موقف الفرصة التسويقية الراكدة,AR
AS_VIEW_COMPETITOR_PARTY,AR,OS: عرض تفاصيل الطرف المتنافس,2,11.09.01,120,21.01.05,0,عرض تفاصيل الطرف المتنافس,AR
AS_ENABLE_CUST_LOV_SECURITY,AR,OS: تمكين سرية القائمة المركبة للعميل,2,24.05.01,120,21.01.05,0,تمكين سرية القائمة المركبة للعميل,AR
AS_CU_ENABLE_ADDR_VAL,AR,OS: تمكين مراجعة العنوان,2,06.08.01,120,21.01.05,0,تمكين مراجعة العنوان,AR
AS_DEFAULT_PERIOD_TYPE,AR,OS: نوع الفترة الافتراضية لتحويل العملة,2,13.09.01,120,21.01.05,0,نوع الفترة الافتراضية لتحويل العملة,AR
AS_ENABLE_OPP_ONLINE_TAP,AR,OS: تمكين تخصيص الفرصة البيعية للوقت الفعلي,2,19.11.01,121,21.01.05,0,تمكين تخصيص الفرصة البيعية للوقت الفعلي,AR
AS_PER_ORIG_SYSTEM_REF_URL,AR,OS: URL لمرجع النظام الأصلي للشخص,2,19.11.01,120,21.01.05,0,OS: URL لمرجع النظام الأصلي للشخص,AR
AS_ENABLE_LEAD_ONLINE_TAP,AR,OS: تمكين تخصيص الفرصة التسويقية للوقت الفعلي,2,19.11.01,121,21.01.05,0,تمكين تخصيص الفرصة التسويقية للوقت الفعلي,AR
AS_LEAD_ASSIGNMENT_UHK,AR,OS: خطاف مستخدم تخصيص الفرصة التسويقية,2,18.12.01,120,21.01.05,0,هل تم تمكين خطاف مستخدم تخصيص الفرصة التسويقية؟,AR
AS_LEAD_ASSIGN_MANUAL,AR,OS: تخصيص فرصة تسويقية جديدة,2,19.09.01,121,21.01.05,0,تخصيص الفرصة التسويقية الجديدة,AR
AS_RANK_LEAD_OPTION,AR,OS: ترتيب الفرصة التسويقية,2,19.09.01,120,21.01.05,0,ترتيب الفرصة التسويقية,AR
AS_OPP_ADDRESS_REQUIRED,AR,OS: العنوان المطلوب للفرصة البيعية,2,14.06.01,120,21.01.05,0,العنوان المطلوب للفرصة البيعية,AR
AS_DEFAULT_LEAD_DECISION_TIMEFRAME,AR,OS: الإطار الزمني للقرار الافتراضي للفرص التسويقية,2,19.09.01,120,21.01.05,0,الإطار الزمني للقرار الافتراضي للفرص التسويقية,AR
AS_DEGREE_PARALLELISM,AR,OS: درجة التوازي,2,24.09.01,120,21.01.05,0,درجة توازي برنامج التزامن,AR
AS_LEAD_LINK_STATUS,AR,OS: موقف رابط الحملة التسويقية,2,19.09.01,121,21.01.05,0,موقف ربط الفرصة التسويقية,AR
AS_DEFAULT_CONTACT_ROLE,AR,OS: دور ممثل الفرصة التسويقية الافتراضي,2,28.08.01,120,21.01.05,0,دور ممثل الفرصة التسويقية الافتراضي,AR
AS_SOURCE_CODE_MANDATORY_LEADS,AR,OS: رمز المصدر إلزامي للفرص التسويقية,2,19.09.01,120,21.01.05,0,رمز المصدر إلزامي للفرص التسويقية,AR
AS_NOTES_OPP_CUSTOMER,AR,OS: إشعار الفرصة البيعية المرتبط آلياً بالعميل,2,24.09.01,120,21.01.05,0,راجع ما إذا كان إشعار الفرصة التسويقية مرتبط بالعميل,AR
CSP_EXCESS_PARTS_ORDER_TYPE,AR,CSP: نوع طلب أصناف الفائض,1,31.05.02,121,11.05.06,0,نوع طلب الأصناف الزائدة,AR
CSP_PROD_TASK_HIST_RULE,AR,CSP: حد تأريخ مهمة المنتج,1,31.05.02,121,24.08.05,0,الحد الأدنى لعدد المهام لتاريخ أصناف المهام قبل استخدام المجدول للنسخة الآلية لأصناف المهام,AR
CSP_ORDER_TYPE,AR,CSP: نوع الطلب,1,31.05.02,121,04.04.06,0,نوع الطلب,AR
CSP_SHIP_COMPLETE,AR,CSP: استكمال الشحن,1,31.05.02,121,24.08.05,0,يحدد ما إذا كان يجب شحن الأصناف من نفس المستودع أم لا,AR
ENG:UPDATE_UNRELEASED_WIP_JOBS,AR,ENG:تحديث أوامر شغل ما تحت التنفيذ غير المصدرة,1,31.05.02,121,21.01.05,0,تحديث أوامر شغل ما تحت التنفيذ غير المصدرة,AR
FND_DIAGNOSTICS,AR,FND: التشخيص,1,07.06.01,120,12.12.06,0,تمكين زر التشخيص العام,AR
OP$ALLOC_COMMIT,AR,GML: تثبيت التخصيصات,1,23.03.01,120,21.01.05,0,تثبيت التخصيصات في لوطات اللقط/الحركات,AR
PO$DEF_DATE,AR,GML: تاريخ التكوين بأمر الشراء,1,20.06.01,120,14.07.05,0,تاريخ النظام الافتراضي, تاريخ التكوين أو الاعتماد,AR
OP$LOCK_THRESHOLD,AR,GML: حد الإقفال,1,23.03.01,120,21.01.05,0,وضع حد زمني لتحقيق الإقفال,AR
GML_CHK_INV_PICK_REL,AR,GML: فحص المخزون المتوافر عند إصدار إدارة الطلبات إلى المستودعات,1,28.11.01,120,21.01.05,0,تفصيلية: مخزون متاح متوفر أقل من تخصيص تفصيلي. مستوى عالي: مخزون متاح متوفر أقل من تخصيص بمستوى عال/تفصيلي.أخر الطلب عند نقص المخزون,AR
OP$OVERRIDE_IN_PRICE_UM,AR,GML: تجاوز السعر في وحدة قياس السعر,1,10.10.01,120,21.01.05,0,تجاوز السعر في وحدة قياس السعر,AR
OP$SALESRTN,AR,GML : تمكين خيار المرتجعات,1,28.06.01,120,21.01.05,0,تحديد ما إذا كان خيار المرتجعات قد تم تمكينه,AR
PO$CANCEL_CODE,AR,GML: رمز سبب إلغاء أمر الشراء الافتراضي,1,10.10.01,120,14.07.05,0,رمز سبب الإلغاء الافتراضي,AR
OP$ALLOC_ENTIRE_QTY2,AR,GML: تخصيص الكمية2 بالكامل مع الكمية1,1,10.10.01,120,21.01.05,0,تخصيص الكمية 2 بالكامل بالزر الافتراضي في لوطات اللقط,AR
POR_DTD_FILE_DIRECTORY,AR,POR : دليل ملفات Dtd,1,18.01.01,121,11.09.06,0,الدليل المطلق لملفات Dtd,AR
POR_DEFAULT_DISP_TRANS_CURRENCY,AR,طلب شراء أمر شراء: أفضلية - عرض عملة الحركة,1,15.08.01,121,11.07.06,0,تفضيل مستخدم الخدمة الذاتية لطلبات الشراء لعرض عملة الحركة,AR
POR_APPROVAL_AME,AR,طلب شراء أمر شراء: استخدام مدير الاعتماد لأوراكل,1,22.06.01,121,11.07.06,0,يحدد ما إذا كان OAM سيتم استخدامه كمحرك اعتماد للطلبات الشراء أم لا,AR
POR_DEFAULT_AWARD_ID,AR,POR : التفضيلات - المنحة,1,17.10.01,121,06.07.06,0,POR : التفضيلات - معرف المنحة,AR
MRP_CALCULATE_PLAN_PERFORMANCE,AR,MRP: حساب أداء الخطة,1,16.07.01,121,16.08.05,0,غير مُستخدم بواسطة التخطيط المتقدم لأوراكل. مُستخدم بواسطة MRP لأوراكل,AR
MSC_OA_TEMP_DIR,AR,MSC: الدليل المؤقت لصافي التغيير ,1,25.09.01,121,16.08.05,0,موقع الذاكرة الوسيطة للصور المستخدمة في تقرير مقارنة الخطط,AR
MSC_TEMP_TAB_NXTEXT,AR,MSC: حجم مدى الجدول المؤقت (بالبايت),1,31.05.02,121,16.08.05,0,التحكم في حجم الحد التالي عند تكوين جداول مؤقتة في تجميعات أو نسخ خطة. تم احتساب قيمة مستحسنة كحجم فهرس / 5. القيمة الافتراضية هي 1000000,AR
MSC_TEMP_IND_NXTEXT,AR,MSC: حجم مدى الفهرس المؤقت (بالبايت),1,31.05.02,121,16.08.05,0,التحكم في حجم الحد التالي عند تكوين جداول مؤقتة في تجميعات أو نسخ خطة. تم احتساب قيمة مستحسنة كحجم فهرس / 5. القيمة الافتراضية هي 1000000,AR
