ROW_ID, WEB_HOST_NAME, WEB_AGENT_NAME, APPLICATION_ID, RESPONSIBILITY_ID, RESPONSIBILITY_KEY, LAST_UPDATE_DATE, LAST_UPDATED_BY, CREATION_DATE, CREATED_BY, LAST_UPDATE_LOGIN, DATA_GROUP_APPLICATION_ID, DATA_GROUP_ID, MENU_ID, START_DATE, END_DATE, GROUP_APPLICATION_ID, REQUEST_GROUP_ID, VERSION, RESPONSIBILITY_NAME, DESCRIPTION
AAA/M+AAWAAAAC1AA9,,,401,52242,ACWA_ITEM_ADMIN_BAH,07.06.16,1150,07.06.16,1150,1375659,401,0,86345,07.06.16,,201,1428,4,ACWA - Item Adminstrator Bahrain,
AAA/M+AAWAAAAC1AA+,,,201,52243,ACWA_MD_BAH,07.06.16,1150,07.06.16,1150,1375659,201,0,86351,07.06.16,,201,1428,4,ACWA - MD Bahrain,
AAA/M+AAWAAAAC1AA/,,,201,52244,ACWA_PROCURMENT_MANAGER_BAH,07.06.16,1150,07.06.16,1150,1375659,201,0,86355,07.06.16,,201,1428,4,ACWA - Procurement Manager Bahrain,
AAA/M+AAWAAAAC1ABA,,,201,52245,ACWA_PURCHASING_BAH,07.06.16,1150,07.06.16,1150,1375659,201,0,68071,07.06.16,,201,112,4,ACWA - Purchasing Bahrain,
AAA/M+AAWAAAAC1ABB,,,201,52246,ACWA_REQUESTER_BAH,03.08.17,1150,07.06.16,1150,5852564,201,0,86346,07.06.16,,201,1428,4,ACWA - Requester Bahrain,
AAA/M+AAWAAAAC1ABC,,,201,52309,ACWA_PUR_VIEW_ONLY_BOW,26.06.16,2257,26.06.16,2257,1521803,201,0,86585,26.06.16,,201,1428,4,ACWA - Purchasing View Only Bowarege,ACWA - Purchasing View Only Bowarege
AAA/M+AAWAAAAC1ABD,,,200,52329,HARBIN HOLDING LIMITED AP SU,28.06.16,2257,28.06.16,2257,1537708,200,0,68030,28.06.16,,200,1,4,ACWA POWER Harbin Holding Limited AP Super User,
AAA/M+AAWAAAAC1ABE,,,222,52330,HARBIN AR SUBER USER,28.06.16,2257,28.06.16,2257,1537708,222,0,67721,28.06.16,,222,97,4,ACWA POWER Harbin Holding Limited AR Super User,
AAA/M+AAWAAAAC1ABF,,,260,52331,HARBIN CE SUPER USER,28.06.16,2257,28.06.16,2257,1537708,260,0,67616,28.06.16,,260,177,4,ACWA POWER Harbin Holding Limited CE Super User,
AAA/M+AAWAAAAC1ABG,,,140,52332,HARBIN FA SUPER USER,28.06.16,2257,28.06.16,2257,1537708,140,0,67545,28.06.16,,140,40,4,ACWA POWER Harbin Holding Limited FA Super User,
AAA/M+AAWAAAAC1ABH,,,101,52333,HARBIN_GL_SUPER_USER,28.06.16,2257,28.06.16,2257,1537708,101,0,67891,28.06.16,,101,111,4,ACWA POWER Harbin Holding Limited GL Super User,
AAA/M+AAWAAAAC1ABI,,,200,52334,HASSYAN ENERGY PHASE AP SU,28.06.16,2257,28.06.16,2257,1537708,200,0,68030,28.06.16,,200,1,4,Hassyan Energy Phase AP Super User,
AAA/M+AAWAAAAC1ABJ,,,222,52335,HASSYAN AR SUPER USER,28.06.16,2257,28.06.16,2257,1537708,222,0,67721,28.06.16,,222,97,4,Hassyan Energy Phase AR Super User,
AAA/M+AAWAAAAC1ABK,,,260,52336,HASSYAN CE SUPER USER,28.06.16,2257,28.06.16,2257,1537708,260,0,67616,28.06.16,,260,177,4,Hassyan Energy Phase CE Super User,
AAA/M+AAWAAAAC1ABL,,,140,52337,HASSYAN FA SUPER USER,28.06.16,2257,28.06.16,2257,1537708,140,0,67545,28.06.16,,140,40,4,Hassyan Energy Phase FA Super User,
AAA/M+AAWAAAAC1ABM,,,101,52338,HASSYAN_GL_SUPER_USER,28.06.16,2257,28.06.16,2257,1537708,101,0,67891,28.06.16,,101,111,4,Hassyan Energy Phase GL Super User,
AAA/M+AAWAAAAC1ABN,,,101,52429,API China GL Assistant,08.08.16,1110,08.08.16,1110,1857614,101,0,86872,08.08.16,,101,111,4,API China GL Assistant,API China GL Assistant
AAA/M+AAWAAAAC1ABO,,,101,52430,KAHROMAA GL ASSISTANT,08.08.16,1110,08.08.16,1110,1857614,101,0,86872,08.08.16,,101,111,4,KAHROMAA GL Assistant,KAHROMAA GL Assistant
AAA/M+AAWAAAAC2AAA,,,800,51759,XXX_HR_ACWA,12.08.15,1632,12.08.15,1632,759960,800,0,73693,12.08.15,,,,4,ACWA Performance Managment Adminstrator,
AAA/M+AAWAAAAC2AAB,,,800,51839,XXX_HR_HR_UAE1,18.06.20,1732,16.09.15,1732,30878214,800,0,86646,16.09.15,,800,1588,4,UAE HR Specalist View,
AAA/M+AAWAAAAC2AAC,,,222,52189,SMOMCO AR SUPERVISOR,24.04.16,1110,24.04.16,1110,1215484,222,0,86505,24.04.16,,222,97,4,Saudi Malaysia O&M Services Company Limited AR Supervisor,Saudi Malaysia O&M Services Company Limited AR Supervisor
AAA/M+AAWAAAAC2AAD,,,222,52190,AL IMTIAZ AR SUPERVISOR,24.04.16,1110,24.04.16,1110,1215484,222,0,86505,24.04.16,,222,97,4,Al imtiaz O&M Services Company Limited AR Supervisor,Al imtiaz O&M Services Company Limited AR Supervisor
AAA/M+AAWAAAAC2AAE,,,201,52349,ACWA_PUR_VIEW_ONLY_DUB,29.06.16,1150,29.06.16,1150,1538390,201,0,86585,29.06.16,,201,1428,4,ACWA - Purchasing View Only Dubai,ACWA - Purchasing View Only Dubai
AAA/M+AAWAAAAC2AAF,,,201,52350,ACWA_PUR_VIEW_ONLY_GB,29.06.16,1150,29.06.16,1150,1538390,201,0,86585,29.06.16,,201,1428,4,ACWA - Purchasing View Only Global Services,ACWA - Purchasing View Only Global Services
AAA/M+AAWAAAAC2AAG,,,101,52431,MSC GL ASSISTANT,08.08.16,1110,08.08.16,1110,1857614,101,0,86872,08.08.16,,101,111,4,MSC GL Assistant,MSC GL Assistant
AAA/M+AAWAAAAC2AAH,,,101,52432,POWER ACQUISITION GL ASSISTANT,08.08.16,1110,08.08.16,1110,1857614,101,0,86872,08.08.16,,101,111,4,Power Acquisition GL Assistant,Power Acquisition GL Assistant
AAA/M+AAWAAAAC2AAI,,,101,52433,AMWEC GL ASSISTANT,15.08.16,1110,08.08.16,1110,1914494,101,0,86872,08.08.16,,101,111,4,Aqua Marafiq GL Assistant,Aqua Marafiq Water and Electricity GL Assistant
AAA/M+AAWAAAAC2AAJ,,,101,52449,RABEC GL MANAGER,10.08.16,1110,10.08.16,1110,1873063,101,0,86436,10.08.16,,101,111,4,RABEC GL Manager,RABEC GL Manager
AAA/M+AAWAAAAC2AAK,,,101,52450,RABEC GL ACCOUNTANT,10.08.16,1110,10.08.16,1110,1873063,101,0,86425,10.08.16,,101,111,4,RABEC GL Accountant,RABEC GL Accountant
AAA/M+AAWAAAAC2AAL,,,200,52451,RABEC AP ACCOUNTANT,05.02.17,0,10.08.16,1110,4499223,200,0,86452,10.08.16,,200,1,4,RABEC AP Accountant,RABEC AP Accountant
AAA/M+AAWAAAAC2AAM,,,200,52452,RABEC AP MANAGER,12.08.16,1110,10.08.16,1110,1883438,200,0,86465,10.08.16,,200,1,4,RABEC AP Manager,RABEC AP Manager
AAA/M+AAWAAAAC2AAN,,,222,52453,RABEC AR MANAGER,10.08.16,1110,10.08.16,1110,1873063,222,0,86505,10.08.16,,222,97,4,RABEC AR Manager,RABEC AR Manager
AAA/M+AAWAAAAC2AAO,,,222,52454,RABEC AR ACCOUNTANT,10.08.16,1110,10.08.16,1110,1873063,222,0,86491,10.08.16,,222,97,4,RABEC AR Accountant,RABEC AR Accountant
AAA/M+AAWAAAAC2AAP,,,140,52455,RABEC FA ACCOUNTANT,02.12.16,2257,10.08.16,1110,3246146,140,0,86473,10.08.16,,140,40,4,RABEC FA Accountant,RABEC FA Accountant
AAA/M+AAWAAAAC2AAQ,,,140,52456,RABEC FA MANAGER,10.08.16,1110,10.08.16,1110,1873063,140,0,86482,10.08.16,,140,40,4,RABEC FA Manager,RABEC FA Manager
AAA/M+AAWAAAAC2AAR,,,260,52457,RABEC CE MANAGER,10.08.16,1110,10.08.16,1110,1873063,260,0,86515,10.08.16,,260,177,4,RABEC CE Manager,RABEC CE Manager
AAA/M+AAWAAAAC2AAS,,,260,52458,RABEC CE ACCOUNTANT,02.12.16,2257,10.08.16,1110,3246146,260,0,86511,10.08.16,,260,177,4,RABEC CE Accountant,RABEC CE Accountant
AAA/M+AAWAAAAC2AAT,,,260,52459,RABEC CE SUPER USER,28.09.16,2257,10.08.16,1110,2266972,260,0,67616,10.08.16,,260,177,4,RABEC CE Super User,RABEC CE Super User
AAA/M+AAWAAAAC2AAU,,,140,52460,RABEC FA SUPER USER,10.08.16,1110,10.08.16,1110,1873063,140,0,67545,10.08.16,,140,40,4,RABEC FA Super User,RABEC FA Super User
AAA/M+AAWAAAAC2AAV,,,101,52651,SHINAS SUPER USER,28.09.16,2257,28.09.16,2257,2266972,101,0,67891,28.09.16,,101,111,4,Shinas Generating Company SAOC GL Super User,
AAA/M+AAWAAAAC2AAW,,,101,52652,AD_DHAHIRAH SUPER USER,28.09.16,2257,28.09.16,2257,2266972,101,0,67891,28.09.16,,101,111,4,Ad-Dhahirah Generating Company SAOC GL Super User,
AAA/M+AAWAAAAC2AAX,,,101,52653,BARAKA SUPER USER,28.09.16,2257,28.09.16,2257,2266972,101,0,67891,28.09.16,,101,111,4,ACWA Power Barka SAOG GL Super User,
AAA/M+AAWAAAAC2AAY,,,101,52654,DHOFAR SUPER USER,28.09.16,2257,28.09.16,2257,2266972,101,0,67891,28.09.16,,101,111,4,Dhofar Generating Company GL Super User,
AAA/M+AAWAAAAC2AAZ,,,200,52655,SHINAS_ AP MANAGER,28.09.16,2257,28.09.16,2257,2266972,200,0,86465,01.01.00,,200,1,4,Shinas Generating Company SAOC-AP Manager,
AAA/M+AAWAAAAC2AAa,,,200,52656,SHINAS_ AP CFO,28.09.16,2257,28.09.16,2257,2266972,200,0,86464,01.01.00,,200,1,4,Shinas Generating Company SAOC-AP CFO,
AAA/M+AAWAAAAC2AAb,,,200,52657,SHINAS_ AP ACCOUNTANT,28.09.16,2257,28.09.16,2257,2266972,200,0,86452,01.01.00,,200,1,4,Shinas Generating Company SAOC-AP Accountant,
AAA/M+AAWAAAAC2AAc,,,200,52658,SHINAS_ AP TREASURY ACCOUNTANT,28.09.16,2257,28.09.16,2257,2266972,200,0,86463,01.01.00,,200,1,4,Shinas Generating Company SAOC-AP Treasury Accountant,
AAA/M+AAWAAAAC2AAd,,,222,52659,SHINAS_ AR ACCOUNTANT,28.09.16,2257,28.09.16,2257,2266972,222,0,86491,01.01.00,,222,97,4,Shinas Generating Company SAOC-AR Accountant,
AAA/M+AAWAAAAC2AAe,,,222,52660,SHINAS_ AR CFO,28.09.16,2257,28.09.16,2257,2266972,222,0,86506,01.01.00,,222,97,4,Shinas Generating Company SAOC-AR CFO,
AAA/M+AAWAAAAC2AAf,,,222,52661,SHINAS_ AR MANAGER,28.09.16,2257,28.09.16,2257,2266972,222,0,86505,01.01.00,,222,97,4,Shinas Generating Company SAOC-AR Manager,
AAA/M+AAWAAAAC2AAg,,,222,52662,SHINAS_ AR TREASURY ACCOUNTANT,28.09.16,2257,28.09.16,2257,2266972,222,0,86526,01.01.00,,222,97,4,Shinas Generating Company SAOC-AR Treasury Accountant,
AAA/M+AAWAAAAC2AAh,,,260,52663,SHINAS_ CE ACCOUNTANT,28.09.16,2257,28.09.16,2257,2266972,260,0,86511,01.01.00,,260,177,4,Shinas Generating Company SAOC-CE Accountant,
AAA/M+AAWAAAAC2AAi,,,260,52664,SHINAS_ CE CFO,28.09.16,2257,28.09.16,2257,2266972,260,0,86518,01.01.00,,260,177,4,Shinas Generating Company SAOC-CE CFO,
AAA/M+AAWAAAAC2AAj,,,260,52665,SHINAS_ CE MANAGER,28.09.16,2257,28.09.16,2257,2266972,260,0,86515,01.01.00,,260,177,4,Shinas Generating Company SAOC-CE Manager,
AAA/M+AAWAAAAC2AAk,,,260,52666,SHINAS_ ACCOUNTING SUPERVISOR,28.09.16,2257,28.09.16,2257,2266972,260,0,86510,01.01.00,,260,177,4,Shinas Generating Company SAOC-CE Accounting Supervisor,
AAA/M+AAWAAAAC2AAl,,,140,52667,SHINAS_ FA ACCOUNTANT,28.09.16,2257,28.09.16,2257,2266972,140,0,86473,01.01.00,,140,40,4,Shinas Generating Company SAOC-FA Accountant,
AAA/M+AAWAAAAC2AAm,,,140,52668,SHINAS_ FA CFO,28.09.16,2257,28.09.16,2257,2266972,140,0,86488,01.01.00,,140,40,4,Shinas Generating Company SAOC-FA CFO,
AAA/M+AAWAAAAC2AAn,,,140,52669,SHINAS_ FA MANAGER,28.09.16,2257,28.09.16,2257,2266972,140,0,86482,01.01.00,,140,40,4,Shinas Generating Company SAOC-FA Manager,
AAA/M+AAWAAAAC2AAo,,,101,52670,SHINAS_ GL ACCOUNTANT,28.09.16,2257,28.09.16,2257,2266972,101,0,86425,01.01.00,,101,111,4,Shinas Generating Company SAOC-GL Accountant,
AAA/M+AAWAAAAC2AAp,,,101,52671,SHINAS_ GL CFO,28.09.16,2257,28.09.16,2257,2266972,101,0,86450,01.01.00,,101,111,4,Shinas Generating Company SAOC-GL CFO,
AAA/M+AAWAAAAC2AAq,,,101,52672,SHINAS_ GL MANAGER,28.09.16,2257,28.09.16,2257,2266972,101,0,86436,01.01.00,,101,111,4,Shinas Generating Company SAOC-GL Manager,
AAA/M+AAWAAAAC2AAr,,,200,52673,DHAHIRAH_ AP MANAGER,28.09.16,2257,28.09.16,2257,2266972,200,0,86465,01.01.00,,200,1,4,Ad-Dhahirah Generating Company SAOC-AP Manager,
AAA/M+AAWAAAAC2AAs,,,200,52674,DHAHIRAH_ AP CFO,28.09.16,2257,28.09.16,2257,2266972,200,0,86464,01.01.00,,200,1,4,Ad-Dhahirah Generating Company SAOC-AP CFO,
AAA/M+AAWAAAAC2AAt,,,200,52675,DHAHIRAH_ AP ACCOUNTANT,28.09.16,2257,28.09.16,2257,2266972,200,0,86452,01.01.00,,200,1,4,Ad-Dhahirah Generating Company SAOC-AP Accountant,
AAA/M+AAWAAAAC2AAu,,,200,52676,DHAHIRAH_ AP TREASURY ACCOUNTA,28.09.16,2257,28.09.16,2257,2266972,200,0,86463,01.01.00,,200,1,4,Ad-Dhahirah Generating Company SAOC-AP Treasury Accountant,
AAA/M+AAWAAAAC2AAv,,,222,52677,DHAHIRAH_ AR ACCOUNTANT,28.09.16,2257,28.09.16,2257,2266972,222,0,86491,01.01.00,,222,97,4,Ad-Dhahirah Generating Company SAOC-AR Accountant,
AAA/M+AAWAAAAC2AAw,,,222,52678,DHAHIRAH_ AR CFO,28.09.16,2257,28.09.16,2257,2266972,222,0,86506,01.01.00,,222,97,4,Ad-Dhahirah Generating Company SAOC-AR CFO,
AAA/M+AAWAAAAC2AAx,,,222,52679,DHAHIRAH_ AR MANAGER,28.09.16,2257,28.09.16,2257,2266972,222,0,86505,01.01.00,,222,97,4,Ad-Dhahirah Generating Company SAOC-AR Manager,
AAA/M+AAWAAAAC2AAy,,,222,52680,DHAHIRAH_ AR TREASURY ACCOUNT,28.09.16,2257,28.09.16,2257,2266972,222,0,86526,01.01.00,,222,97,4,Ad-Dhahirah Generating Company SAOC-AR Treasury Accountant,
AAA/M+AAWAAAAC2AAz,,,260,52681,DHAHIRAH_ CE ACCOUNTANT,28.09.16,2257,28.09.16,2257,2266972,260,0,86511,01.01.00,,260,177,4,Ad-Dhahirah Generating Company SAOC-CE Accountant,
AAA/M+AAWAAAAC2AA0,,,260,52682,DHAHIRAH_ CE CFO,28.09.16,2257,28.09.16,2257,2266972,260,0,86518,01.01.00,,260,177,4,Ad-Dhahirah Generating Company SAOC-CE CFO,
AAA/M+AAWAAAAC2AA1,,,260,52683,DHAHIRAH_ CE MANAGER,28.09.16,2257,28.09.16,2257,2266972,260,0,86515,01.01.00,,260,177,4,Ad-Dhahirah Generating Company SAOC-CE Manager,
AAA/M+AAWAAAAC2AA2,,,260,52684,DHAHIRAH_ ACCOUNTING SUPERVI,28.09.16,2257,28.09.16,2257,2266972,260,0,86510,01.01.00,,260,177,4,Ad-Dhahirah Generating Company SAOC-CE Accounting Supervisor,
AAA/M+AAWAAAAC2AA3,,,140,52685,DHAHIRAH_ FA ACCOUNTANT,28.09.16,2257,28.09.16,2257,2266972,140,0,86473,01.01.00,,140,40,4,Ad-Dhahirah Generating Company SAOC-FA Accountant,
AAA/M+AAWAAAAC2AA4,,,140,52686,DHAHIRAH_ FA CFO,28.09.16,2257,28.09.16,2257,2266972,140,0,86488,01.01.00,,140,40,4,Ad-Dhahirah Generating Company SAOC-FA CFO,
AAA/M+AAWAAAAC2AA5,,,140,52687,DHAHIRAH_ FA MANAGER,28.09.16,2257,28.09.16,2257,2266972,140,0,86482,01.01.00,,140,40,4,Ad-Dhahirah Generating Company SAOC-FA Manager,
AAA/M+AAWAAAAC2AA6,,,101,52688,DHAHIRAH_ GL ACCOUNTANT,28.09.16,2257,28.09.16,2257,2266972,101,0,86425,01.01.00,,101,111,4,Ad-Dhahirah Generating Company SAOC-GL Accountant,
AAA/M+AAWAAAAC2AA7,,,101,52689,DHAHIRAH_ GL CFO,28.09.16,2257,28.09.16,2257,2266972,101,0,86450,01.01.00,,101,111,4,Ad-Dhahirah Generating Company SAOC-GL CFO,
AAA/M+AAWAAAAC2AA8,,,101,52690,DHAHIRAH_ GL MANAGER,28.09.16,2257,28.09.16,2257,2266972,101,0,86436,01.01.00,,101,111,4,Ad-Dhahirah Generating Company SAOC-GL Manager,
AAA/M+AAWAAAAC2AA9,,,200,52691,BARKA_ AP MANAGER,28.09.16,2257,28.09.16,2257,2266972,200,0,86465,01.01.00,,200,1,4,ACWA Power Barka SAOG-AP Manager,
AAA/M+AAWAAAAC2AA+,,,200,52692,BARKA_ AP CFO,28.09.16,2257,28.09.16,2257,2266972,200,0,86464,01.01.00,,200,1,4,ACWA Power Barka SAOG-AP CFO,
AAA/M+AAWAAAAC2AA/,,,200,52693,BARKA_ AP ACCOUNTANT,28.09.16,2257,28.09.16,2257,2266972,200,0,86452,01.01.00,,200,1,4,ACWA Power Barka SAOG-AP Accountant,
AAA/M+AAWAAAAC2ABA,,,200,52694,BARKA_ AP TREASURY ACCOUNT,28.09.16,2257,28.09.16,2257,2266972,200,0,86463,01.01.00,,200,1,4,ACWA Power Barka SAOG-AP Treasury Accountant,
AAA/M+AAWAAAAC2ABB,,,222,52695,BARKA_ AR ACCOUNTANT,28.09.16,2257,28.09.16,2257,2266972,222,0,86491,01.01.00,,222,97,4,ACWA Power Barka SAOG-AR Accountant,
AAA/M+AAWAAAAC2ABC,,,222,52696,BARKA_ AR CFO,28.09.16,2257,28.09.16,2257,2266972,222,0,86506,01.01.00,,222,97,4,ACWA Power Barka SAOG-AR CFO,
AAA/M+AAWAAAAC2ABD,,,222,52697,BARKA_ AR MANAGER,28.09.16,2257,28.09.16,2257,2266972,222,0,86505,01.01.00,,222,97,4,ACWA Power Barka SAOG-AR Manager,
AAA/M+AAWAAAAC2ABE,,,222,52698,BARKA_ AR TREASURY ACCOUNT,28.09.16,2257,28.09.16,2257,2266972,222,0,86526,01.01.00,,222,97,4,ACWA Power Barka SAOG-AR Treasury Accountant,
AAA/M+AAWAAAAC2ABF,,,260,52699,BARKA_ CE ACCOUNTANT,28.09.16,2257,28.09.16,2257,2266972,260,0,86511,01.01.00,,260,177,4,ACWA Power Barka SAOG-CE Accountant,
AAA/M+AAWAAAAC2ABG,,,260,52700,BARKA_ CE CFO,28.09.16,2257,28.09.16,2257,2266972,260,0,86518,01.01.00,,260,177,4,ACWA Power Barka SAOG-CE CFO,
AAA/M+AAWAAAAC2ABH,,,260,52701,BARKA_ CE MANAGER,28.09.16,2257,28.09.16,2257,2266972,260,0,86515,01.01.00,,260,177,4,ACWA Power Barka SAOG-CE Manager,
AAA/M+AAWAAAAC2ABI,,,260,52702,BARKA_ ACCOUNTING SUPERVIS,28.09.16,2257,28.09.16,2257,2266972,260,0,86510,01.01.00,,260,177,4,ACWA Power Barka SAOG-CE Accounting Supervisor,
AAA/M+AAWAAAAC2ABJ,,,140,52703,BARKA_ FA ACCOUNTANT,28.09.16,2257,28.09.16,2257,2266972,140,0,86473,01.01.00,,140,40,4,ACWA Power Barka SAOG-FA Accountant,
AAA/M+AAWAAAAC2ABK,,,140,52704,BARKA_ FA CFO,28.09.16,2257,28.09.16,2257,2266972,140,0,86488,01.01.00,,140,40,4,ACWA Power Barka SAOG-FA CFO,
AAA/M+AAWAAAAC2ABL,,,140,52705,BARKA_ FA MANAGER,28.09.16,2257,28.09.16,2257,2266972,140,0,86482,01.01.00,,140,40,4,ACWA Power Barka SAOG-FA Manager,
AAA/M+AAWAAAAC2ABM,,,101,52706,BARKA_ GL ACCOUNTANT,28.09.16,2257,28.09.16,2257,2266972,101,0,86425,01.01.00,,101,111,4,ACWA Power Barka SAOG-GL Accountant,
AAA/M+AAWAAAAC2ABN,,,101,52707,BARKA_ GL CFO,28.09.16,2257,28.09.16,2257,2266972,101,0,86450,01.01.00,,101,111,4,ACWA Power Barka SAOG-GL CFO,
AAA/M+AAWAAAAC2ABO,,,101,52708,BARKA_ GL MANAGER,28.09.16,2257,28.09.16,2257,2266972,101,0,86436,01.01.00,,101,111,4,ACWA Power Barka SAOG-GL Manager,
AAA/M+AAWAAAAC2ABP,,,200,52709,DHOFAR_ AP MANAGER,28.09.16,2257,28.09.16,2257,2266972,200,0,86465,01.01.00,,200,1,4,Dhofar Generating Company-AP Manager,
AAA/M+AAWAAAAC2ABQ,,,200,52710,DHOFAR_ AP CFO,28.09.16,2257,28.09.16,2257,2266972,200,0,86464,01.01.00,,200,1,4,Dhofar Generating Company-AP CFO,
AAA/M+AAWAAAAC3AAA,,,222,51638,MSC_AR Treasury Accountant,29.05.15,-1,29.05.15,-1,0,222,0,86526,01.01.10,,222,97,4,Multiple Shares Company-AR Treasury Accountant,
AAA/M+AAWAAAAC3AAB,,,222,51639,APP_AR Treasury Accountant,29.05.15,-1,29.05.15,-1,0,222,0,86526,01.01.10,,222,97,4,ACWA Power Projects-AR Treasury Accountant,
AAA/M+AAWAAAAC3AAC,,,222,51640,PA_AR Treasury Accountant,29.05.15,-1,29.05.15,-1,0,222,0,86526,01.01.10,,222,97,4,Projects Acquisition Co.-AR Treasury Accountant,
AAA/M+AAWAAAAC3AAD,,,222,51641,SNWP_AR Treasury Accountant,29.05.15,-1,29.05.15,-1,0,222,0,86526,01.01.10,,222,97,4,Shuaibah National Co. for Water and Power-AR Treasury Accountant,
AAA/M+AAWAAAAC3AAE,,,222,51642,SMWE_AR Treasury Accountant,29.05.15,-1,29.05.15,-1,0,222,0,86526,01.01.10,,222,97,4,Saudi Malaysia Water and Electricity Company Limited-AR Treasury Accountant,
AAA/M+AAWAAAAC3AAF,,,222,51643,SMSC_AR Treasury Accountant,29.05.15,-1,29.05.15,-1,0,222,0,86526,01.01.10,,222,97,4,Saudi Malaysia O&M Services Company Limited-AR Treasury Accountant,
AAA/M+AAWAAAAC3AAG,,,222,51644,ISC_AR Treasury Accountant,29.05.15,-1,29.05.15,-1,0,222,0,86526,01.01.10,,222,97,4,Al Imtiaz O&M Services Company Limited-AR Treasury Accountant,
AAA/M+AAWAAAAC3AAH,,,222,51645,SAWE_AR Treasury Accountant,29.05.15,-1,29.05.15,-1,0,222,0,86526,01.01.10,,222,97,4,Shuqaiq Arabian Water and Electricity Co.-AR Treasury Accountant,
AAA/M+AAWAAAAC3AAI,,,222,51646,SIWE_AR Treasury Accountant,29.05.15,-1,29.05.15,-1,0,222,0,86526,01.01.10,,222,97,4,Shuqaiq International Water and Electricity Co.-AR Treasury Accountant,
AAA/M+AAWAAAAC3AAJ,,,222,51647,RE_AR Treasury Accountant,29.05.15,-1,29.05.15,-1,0,222,0,86526,01.01.10,,222,97,4,Rabigh Expansion Co. Ltd-AR Treasury Accountant,
AAA/M+AAWAAAAC3AAK,,,222,51648,RI_AR Treasury Accountant,29.05.15,-1,29.05.15,-1,0,222,0,86526,01.01.10,,222,97,4,Rabigh Investment Co. Ltd-AR Treasury Accountant,
AAA/M+AAWAAAAC3AAL,,,222,51649,MOURJAN_AR Treasury Accountant,29.05.15,-1,29.05.15,-1,0,222,0,86526,01.01.10,,222,97,4,Al-Mourjan for Electricity Production Co.-AR Treasury Accountant,
AAA/M+AAWAAAAC3AAM,,,222,51650,RP_AR Treasury Accountant,29.05.15,-1,29.05.15,-1,0,222,0,86526,01.01.10,,222,97,4,Rabigh Project Co.-AR Treasury Accountant,
AAA/M+AAWAAAAC3AAN,,,222,51651,QP_ AR Treasury Accountant,29.05.15,-1,29.05.15,-1,0,222,0,86526,01.01.10,,222,97,4,Qurayyah Project Co.-AR Treasury Accountant,
AAA/M+AAWAAAAC3AAO,,,222,51652,QI_AR Treasury Accountant,29.05.15,-1,29.05.15,-1,0,222,0,86526,01.01.10,,222,97,4,Qurayyah Investment Co.-AR Treasury Accountant,
AAA/M+AAWAAAAC3AAP,,,222,51653,AMWE_ AR Treasury Accountant,29.05.15,-1,29.05.15,-1,0,222,0,86526,01.01.10,,222,97,4,Aqua Marafiq Water and Electricity Co. (BVI)-AR Treasury Accountant,
AAA/M+AAWAAAAC3AAQ,,,222,51654,BARGES_AR Treasury Accountant,29.05.15,-1,29.05.15,-1,0,222,0,86526,01.01.10,,222,97,4,International Barges Co. for Water Desalination-AR Treasury Accountant,
AAA/M+AAWAAAAC3AAR,,,222,51655,FSWP_ AR Treasury Accountant,29.05.15,-1,29.05.15,-1,0,222,0,86526,01.01.10,,222,97,4,Floating Ships for Water Projects Co.-AR Treasury Accountant,
AAA/M+AAWAAAAC3AAS,,,222,51656,APGH_ AR Treasury Accountant,29.05.15,-1,29.05.15,-1,0,222,0,86526,01.01.10,,222,97,4,ACWA Power Global Holdings Ltd-AR Treasury Accountant,
AAA/M+AAWAAAAC3AAT,,,222,51657,APKH_ AR Treasury Accountant,29.05.15,-1,29.05.15,-1,0,222,0,86526,01.01.10,,222,97,4,ACWA Power Kirikkale Holdings Ltd [JAFZA]-AR Treasury Accountant,
AAA/M+AAWAAAAC3AAU,,,222,51658,KH_ AR Treasury Accountant,29.05.15,-1,29.05.15,-1,0,222,0,86526,01.01.10,,222,97,4,Kirikkale Holdings Ltd [JAFZA]-AR Treasury Accountant,
AAA/M+AAWAAAAC3AAV,,,222,51659,APJH_ AR Treasury Accountant,29.05.15,-1,29.05.15,-1,0,222,0,86526,01.01.10,,222,97,4,ACWA Power Jordan Holdings Ltd. (JAFZA)-AR Treasury Accountant,
AAA/M+AAWAAAAC3AAW,,,222,51660,APJG_ AR Treasury Accountant,29.05.15,-1,29.05.15,-1,0,222,0,86526,01.01.10,,222,97,4,ACWA Power Jordan Generation (BVI) Ltd.-AR Treasury Accountant,
AAA/M+AAWAAAAC3AAX,,,222,51661,RSE_ AR Treasury Accountant,29.05.15,-1,29.05.15,-1,0,222,0,86526,01.01.10,,222,97,4,Red Sea Energy Co. Ltd [Jordan]-AR Treasury Accountant,
AAA/M+AAWAAAAC3AAY,,,222,51662,ALRaeda_AR Treasury Accountant,29.05.15,-1,29.05.15,-1,0,222,0,86526,01.01.10,,222,97,4,Al Raeda Energy Co. [Jordan]-AR Treasury Accountant,
AAA/M+AAWAAAAC3AAZ,,,222,51663,EEIC_ AR Treasury Accountant,29.05.15,-1,29.05.15,-1,0,222,0,86526,01.01.10,,222,97,4,Enara Energy Investment Company [Jordan]-AR Treasury Accountant,
