USER_ID, RESPONSIBILITY_ID, RESPONSIBILITY_APPLICATION_ID, SECURITY_GROUP_ID, START_DATE, END_DATE, CREATED_BY, CREATION_DATE, LAST_UPDATED_BY, LAST_UPDATE_DATE, LAST_UPDATE_LOGIN, DESCRIPTION
1369,50722,800,0,10.05.15,,-1,14.05.15,-1,14.05.15,0,
1370,50722,800,0,10.05.15,,-1,14.05.15,-1,14.05.15,0,
1371,50723,800,0,10.05.15,,-1,14.05.15,-1,14.05.15,0,
1371,50722,800,0,10.05.15,,-1,14.05.15,-1,14.05.15,0,
1372,50718,800,0,10.05.15,,-1,14.05.15,-1,14.05.15,0,
1374,50722,800,0,10.05.15,,-1,14.05.15,-1,14.05.15,0,
1382,50718,800,0,10.05.15,,-1,14.05.15,-1,14.05.15,0,
1385,50722,800,0,10.05.15,,-1,14.05.15,0,01.07.19,0,
1329,50718,800,0,10.05.15,,-1,14.05.15,-1,14.05.15,0,
1344,50722,800,0,10.05.15,,-1,14.05.15,-1,14.05.15,0,
1347,50723,800,0,10.05.15,,-1,14.05.15,-1,14.05.15,0,
1280,50723,800,0,10.05.15,,-1,14.05.15,-1,14.05.15,0,
1281,50722,800,0,10.05.15,,-1,14.05.15,-1,14.05.15,0,
1289,50718,800,0,10.05.15,,-1,14.05.15,-1,14.05.15,0,
1290,50718,800,0,10.05.15,,-1,14.05.15,-1,14.05.15,0,
1297,50718,800,0,10.05.15,,-1,14.05.15,-1,14.05.15,0,
1300,50723,800,0,10.05.15,17.09.15,-1,14.05.15,1217,17.09.15,0,
1301,50722,800,0,10.05.15,,-1,14.05.15,-1,14.05.15,0,
1302,50722,800,0,10.05.15,,-1,14.05.15,-1,14.05.15,0,
1305,50722,800,0,10.05.15,,-1,14.05.15,-1,14.05.15,0,
1307,50723,800,0,10.05.15,,-1,14.05.15,-1,14.05.15,0,
1311,50723,800,0,10.05.15,,-1,14.05.15,-1,14.05.15,0,
1314,50717,800,0,10.05.15,,-1,14.05.15,-1,14.05.15,0,
7,21303,190,0,01.01.51,,-1,27.10.04,-1,27.10.04,-1,
1,21523,191,0,16.08.99,05.03.00,-1,27.10.04,-1,27.10.04,-1,
1,21598,557,0,29.04.99,05.03.00,-1,27.10.04,-1,27.10.04,-1,
1,20715,7002,0,01.01.00,05.03.00,-1,27.10.04,-1,27.10.04,-1,
1,21632,600,0,10.08.99,05.03.00,-1,27.10.04,-1,27.10.04,-1,
1,21546,702,0,22.03.99,05.03.00,-1,27.10.04,-1,27.10.04,-1,
1008,23995,671,0,18.11.02,18.11.02,-1,27.10.04,-1,27.10.04,-1,
1,21677,7000,0,27.10.99,05.03.00,-1,27.10.04,-1,27.10.04,-1,
1130,50723,800,0,17.05.15,,1130,17.05.15,1130,17.05.15,0,
1286,50682,201,0,18.05.15,28.04.19,1150,18.05.15,0,28.04.19,0,
1110,50777,435,0,19.05.15,,1110,19.05.15,1110,19.05.15,0,
1150,50831,401,0,24.05.15,,1150,24.05.15,1150,24.05.15,0,
1130,50745,800,0,17.05.15,,1130,17.05.15,1130,17.05.15,0,
1150,50834,401,0,24.05.15,,1150,24.05.15,1150,24.05.15,0,
1314,50714,401,0,17.05.15,,1150,17.05.15,1150,17.05.15,0,
1305,50688,201,0,17.05.15,20.07.17,1150,17.05.15,0,08.06.20,0,
1150,50696,201,0,17.05.15,,1150,17.05.15,1150,17.05.15,0,
1150,50695,201,0,17.05.15,,1150,17.05.15,1150,17.05.15,0,
1150,50768,201,0,17.05.15,,1150,17.05.15,1150,17.05.15,0,
1150,50690,201,0,17.05.15,,1150,17.05.15,1150,17.05.15,0,
1150,50761,201,0,17.05.15,,1150,17.05.15,1150,17.05.15,0,
1150,50680,401,0,17.05.15,,1150,17.05.15,1150,17.05.15,0,
1150,50700,201,0,17.05.15,,1150,17.05.15,1150,17.05.15,0,
1150,50697,201,0,17.05.15,,1150,17.05.15,1150,17.05.15,0,
1150,50698,201,0,17.05.15,,1150,17.05.15,1150,17.05.15,0,
1430,50778,101,0,11.01.17,11.01.17,1110,19.05.15,2424,08.11.18,0,
1430,50798,140,0,11.01.17,11.01.17,1110,20.05.15,2424,08.11.18,0,
1398,50723,800,0,10.05.15,,-1,14.05.15,-1,14.05.15,0,
1398,50722,800,0,10.05.15,,-1,14.05.15,-1,14.05.15,0,
1405,50717,800,0,10.05.15,,-1,14.05.15,-1,14.05.15,0,
1413,50718,800,0,10.05.15,,-1,14.05.15,-1,14.05.15,0,
1415,50717,800,0,10.05.15,,-1,14.05.15,-1,14.05.15,0,
1150,50821,401,0,24.05.15,,1150,24.05.15,1150,24.05.15,0,
1150,50842,401,0,24.05.15,,1150,24.05.15,1150,24.05.15,0,
1416,50744,800,0,17.05.15,,1130,17.05.15,1130,17.05.15,0,
0,50096,272,0,15.05.00,,-1,27.10.04,-1,27.10.04,-1,
1,21522,191,0,16.08.99,05.03.00,-1,27.10.04,-1,27.10.04,-1,
1,21524,191,0,16.08.99,05.03.00,-1,27.10.04,-1,27.10.04,-1,
1,20915,7002,0,29.07.97,05.03.00,-1,27.10.04,-1,27.10.04,-1,
1,21669,722,0,08.11.99,05.03.00,-1,27.10.04,-1,27.10.04,-1,
1206,51070,140,0,06.06.15,,1110,06.06.15,1110,06.06.15,0,
1,20750,7000,0,14.05.97,05.03.00,-1,27.10.04,-1,27.10.04,-1,
1,21600,7004,0,07.06.99,05.03.00,-1,27.10.04,-1,27.10.04,-1,
1213,50719,800,0,01.06.15,,1130,01.06.15,1130,01.06.15,0,
1298,50719,800,0,01.06.15,08.10.17,1130,01.06.15,0,08.10.17,0,
1265,50719,800,0,01.06.15,,1130,01.06.15,1130,01.06.15,0,
1451,20678,222,0,25.05.15,25.05.15,0,25.05.15,2424,08.11.18,0,
1314,51109,140,0,06.06.15,03.04.19,1110,06.06.15,0,10.07.19,0,
1400,51110,140,0,06.06.15,,1110,06.06.15,1110,06.06.15,0,
1256,51128,140,0,06.06.15,29.03.17,1110,06.06.15,0,30.03.17,0,
1400,51087,140,0,06.06.15,,1110,06.06.15,1110,06.06.15,0,
1400,51092,140,0,06.06.15,,1110,06.06.15,1110,06.06.15,0,
1256,51003,222,0,06.06.15,29.03.17,1110,06.06.15,0,30.03.17,0,
1256,51020,222,0,06.06.15,29.03.17,1110,06.06.15,0,30.03.17,0,
1256,50918,200,0,06.06.15,29.03.17,1110,06.06.15,0,30.03.17,0,
1256,50920,200,0,06.06.15,29.03.17,1110,06.06.15,0,30.03.17,0,
1311,50928,222,0,06.06.15,14.05.19,1110,06.06.15,0,14.05.19,0,
1311,50932,222,0,06.06.15,08.05.19,1110,06.06.15,0,08.05.19,0,
1311,50933,222,0,06.06.15,03.11.19,1110,06.06.15,0,03.11.19,22398428,
1219,50939,222,0,06.06.15,,1110,06.06.15,1110,06.06.15,0,
1223,51643,222,0,06.06.15,,1110,06.06.15,1110,06.06.15,0,
1219,51649,222,0,06.06.15,,1110,06.06.15,1110,06.06.15,0,
1267,50984,222,0,06.06.15,,1110,06.06.15,1110,06.06.15,0,
1315,50997,222,0,06.06.15,,1110,06.06.15,1110,06.06.15,0,
1315,51002,222,0,06.06.15,,1110,06.06.15,1110,06.06.15,0,
1256,51027,222,0,06.06.15,29.03.17,1110,06.06.15,0,30.03.17,0,
1256,51029,222,0,06.06.15,29.03.17,1110,06.06.15,0,30.03.17,0,
1256,51032,222,0,06.06.15,29.03.17,1110,06.06.15,0,30.03.17,0,
1206,51047,140,0,06.06.15,,1110,06.06.15,1110,06.06.15,0,
1206,51049,140,0,06.06.15,,1110,06.06.15,1110,06.06.15,0,
1206,51052,140,0,06.06.15,,1110,06.06.15,1110,06.06.15,0,
1,20433,275,0,01.01.51,05.03.00,-1,27.10.04,-1,27.10.04,-1,
1,20535,800,0,13.11.97,05.03.00,-1,27.10.04,-1,27.10.04,-1,
1379,58376,260,0,08.10.19,,0,08.10.19,0,08.10.19,0,
1379,58377,101,0,08.10.19,,0,08.10.19,0,08.10.19,0,
1406,51416,101,0,06.06.15,22.07.19,1110,06.06.15,0,22.07.19,0,
1406,51417,101,0,06.06.15,03.04.19,1110,06.06.15,0,22.07.19,0,
1206,51259,200,0,06.06.15,,1110,06.06.15,1110,06.06.15,0,
1206,51272,200,0,06.06.15,,1110,06.06.15,1110,06.06.15,0,
1206,51578,200,0,06.06.15,,1110,06.06.15,1110,06.06.15,0,
1223,51479,200,0,06.06.15,,1110,06.06.15,1110,06.06.15,0,
1223,51485,200,0,06.06.15,,1110,06.06.15,1110,06.06.15,0,
1223,51490,200,0,06.06.15,,1110,06.06.15,1110,06.06.15,0,
1315,51497,200,0,06.06.15,,1110,06.06.15,0,01.02.17,0,
1315,51498,200,0,06.06.15,,1110,06.06.15,0,01.02.17,0,
1223,51500,200,0,06.06.15,,1110,06.06.15,1110,06.06.15,0,
1206,51557,200,0,06.06.15,,1110,06.06.15,1110,06.06.15,0,
1256,51140,140,0,06.06.15,29.03.17,1110,06.06.15,0,30.03.17,0,
1312,51520,101,0,06.06.15,,1110,06.06.15,1110,06.06.15,0,
1312,51522,101,0,06.06.15,03.04.19,1110,06.06.15,0,06.07.19,0,
1312,51533,101,0,06.06.15,,1110,06.06.15,1110,06.06.15,0,
1400,51537,101,0,06.06.15,,1110,06.06.15,1110,06.06.15,0,
1312,51542,101,0,06.06.15,29.03.17,1110,06.06.15,0,30.03.17,0,
1400,51149,101,0,06.06.15,,1110,06.06.15,1110,06.06.15,0,
1400,51155,101,0,06.06.15,,1110,06.06.15,1110,06.06.15,0,
1400,51158,101,0,06.06.15,,1110,06.06.15,1217,12.10.15,0,
1320,51161,101,0,06.06.15,,1110,06.06.15,1110,06.06.15,0,
1267,51166,101,0,06.06.15,,1110,06.06.15,1110,06.06.15,0,
1267,51167,101,0,06.06.15,,1110,06.06.15,1110,06.06.15,0,
1400,51172,101,0,06.06.15,,1110,06.06.15,1110,06.06.15,0,
1315,51178,101,0,06.06.15,,1110,06.06.15,1110,06.06.15,0,
1315,51179,101,0,06.06.15,,1110,06.06.15,1110,06.06.15,0,
1256,51441,101,0,06.06.15,29.03.17,1110,06.06.15,0,30.03.17,0,
1256,51443,101,0,06.06.15,29.03.17,1110,06.06.15,0,30.03.17,0,
1256,51445,101,0,06.06.15,29.03.17,1110,06.06.15,0,30.03.17,0,
1256,51455,101,0,06.06.15,29.03.17,1110,06.06.15,0,30.03.17,0,
1256,51459,101,0,06.06.15,29.03.17,1110,06.06.15,0,30.03.17,0,
1312,51392,101,0,06.06.15,24.02.19,1110,06.06.15,2257,24.02.19,0,
1406,51394,101,0,06.06.15,22.07.19,1110,06.06.15,0,22.07.19,0,
1,20678,222,0,01.01.51,05.03.00,-1,27.10.04,-1,27.10.04,-1,
1,21558,7002,0,01.01.00,05.03.00,-1,27.10.04,-1,27.10.04,-1,
1,20899,8301,0,13.11.97,05.03.00,-1,27.10.04,-1,27.10.04,-1,
1003,50016,695,0,28.09.99,,-1,27.10.04,-1,27.10.04,-1,
1,20916,7004,0,30.07.97,05.03.00,-1,27.10.04,-1,27.10.04,-1,
1,21626,191,0,16.08.99,05.03.00,-1,27.10.04,-1,27.10.04,-1,
1256,51346,140,0,06.06.15,29.03.17,1110,06.06.15,0,30.03.17,0,
1256,51348,140,0,06.06.15,29.03.17,1110,06.06.15,0,30.03.17,0,
1272,50961,222,0,06.06.15,,1110,06.06.15,2257,03.12.17,0,
1406,51656,222,0,06.06.15,03.04.19,1110,06.06.15,0,10.07.19,0,
1406,51667,222,0,06.06.15,03.04.19,1110,06.06.15,0,10.07.19,0,
1312,51615,260,0,06.06.15,29.03.17,1110,06.06.15,0,30.03.17,0,
1312,51616,260,0,06.06.15,29.03.17,1110,06.06.15,0,30.03.17,0,
1206,51362,260,0,06.06.15,,1110,06.06.15,1110,06.06.15,0,
1206,51365,260,0,06.06.15,,1110,06.06.15,1110,06.06.15,0,
1206,51370,260,0,06.06.15,,1110,06.06.15,1110,06.06.15,0,
1400,51374,260,0,06.06.15,,1110,06.06.15,1110,06.06.15,0,
1206,51381,260,0,06.06.15,,1110,06.06.15,1110,06.06.15,0,
1206,51382,260,0,06.06.15,,1110,06.06.15,1110,06.06.15,0,
1256,51191,260,0,06.06.15,29.03.17,1110,06.06.15,0,30.03.17,0,
1256,51192,260,0,06.06.15,29.03.17,1110,06.06.15,0,30.03.17,0,
1256,51201,260,0,06.06.15,29.03.17,1110,06.06.15,0,30.03.17,0,
1397,51202,260,0,06.06.15,,1110,06.06.15,1110,06.06.15,0,
1256,51219,260,0,06.06.15,29.03.17,1110,06.06.15,0,30.03.17,0,
1256,51220,260,0,06.06.15,29.03.17,1110,06.06.15,0,30.03.17,0,
1406,50948,222,0,06.06.15,03.04.19,1110,06.06.15,0,10.07.19,0,
1406,50958,222,0,06.06.15,03.04.19,1110,06.06.15,0,10.07.19,0,
1274,50955,222,0,06.06.15,03.04.19,1110,06.06.15,0,06.07.19,0,
1274,50962,222,0,06.06.15,03.04.19,1110,06.06.15,0,06.07.19,0,
1274,51659,222,0,06.06.15,29.03.17,1110,06.06.15,0,30.03.17,0,
1315,51506,200,0,06.06.15,,1110,06.06.15,1110,06.06.15,0,
1315,51509,200,0,06.06.15,30.01.17,1110,06.06.15,0,31.01.17,0,
1256,51239,200,0,06.06.15,29.03.17,1110,06.06.15,0,30.03.17,0,
1256,51243,200,0,06.06.15,29.03.17,1110,06.06.15,0,30.03.17,0,
1256,51249,200,0,06.06.15,29.03.17,1110,06.06.15,0,30.03.17,0,
1,20701,600,0,10.08.99,05.03.00,-1,27.10.04,-1,27.10.04,-1,
1,21577,7002,0,01.01.00,05.03.00,-1,27.10.04,-1,27.10.04,-1,
1,21684,513,0,03.12.99,05.03.00,-1,27.10.04,-1,27.10.04,-1,
1,21670,722,0,08.11.99,05.03.00,-1,27.10.04,-1,27.10.04,-1,
1272,51669,222,0,06.06.15,31.01.17,1110,06.06.15,0,01.02.17,0,
1223,50970,222,0,06.06.15,,1110,06.06.15,1110,06.06.15,0,
1223,50971,222,0,06.06.15,,1110,06.06.15,1110,06.06.15,0,
1274,51549,101,0,06.06.15,,1110,06.06.15,1110,06.06.15,0,
1274,51551,101,0,06.06.15,,1110,06.06.15,0,06.09.18,0,
1274,51254,200,0,06.06.15,,1110,06.06.15,1110,06.06.15,0,
1272,51685,200,0,06.06.15,,1110,06.06.15,1110,06.06.15,0,
1272,51576,200,0,06.06.15,,1110,06.06.15,1110,06.06.15,0,
1272,51582,200,0,06.06.15,,1110,06.06.15,1110,06.06.15,0,
1272,51584,200,0,06.06.15,,1110,06.06.15,1110,06.06.15,0,
1406,51353,260,0,06.06.15,03.04.19,1110,06.06.15,0,10.07.19,0,
1406,51376,260,0,06.06.15,03.04.19,1110,06.06.15,0,10.07.19,0,
1274,51287,200,0,06.06.15,,1110,06.06.15,1110,06.06.15,0,
1274,51290,200,0,06.06.15,,1110,06.06.15,0,06.09.18,0,
1274,51573,200,0,06.06.15,29.03.17,1110,06.06.15,0,30.03.17,0,
1274,51574,200,0,06.06.15,29.03.17,1110,06.06.15,0,30.03.17,0,
1274,51581,200,0,06.06.15,29.03.17,1110,06.06.15,0,30.03.17,0,
1274,51582,200,0,06.06.15,29.03.17,1110,06.06.15,0,30.03.17,0,
1272,51066,140,0,06.06.15,,1110,06.06.15,1110,06.06.15,0,
1272,51067,140,0,06.06.15,,1110,06.06.15,0,01.02.17,0,
1272,51077,140,0,06.06.15,,1110,06.06.15,1110,06.06.15,0,
1272,51078,140,0,06.06.15,,1110,06.06.15,1110,06.06.15,0,
1272,51517,101,0,06.06.15,,1110,06.06.15,1110,06.06.15,0,
1272,51540,101,0,06.06.15,,1110,06.06.15,0,01.02.17,0,
1272,51255,200,0,06.06.15,,1110,06.06.15,1110,06.06.15,0,
1223,50978,222,0,06.06.15,,1110,06.06.15,1110,06.06.15,0,
1223,50983,222,0,06.06.15,,1110,06.06.15,1110,06.06.15,0,
1321,50967,222,0,06.06.15,29.03.17,1110,06.06.15,0,30.03.17,0,
1321,50968,222,0,06.06.15,29.03.17,1110,06.06.15,0,30.03.17,0,
1321,50982,222,0,06.06.15,29.03.17,1110,06.06.15,0,30.03.17,0,
1321,51045,140,0,06.06.15,29.03.17,1110,06.06.15,0,30.03.17,0,
1321,51540,101,0,06.06.15,29.03.17,1110,06.06.15,0,30.03.17,0,
1321,51255,200,0,06.06.15,29.03.17,1110,06.06.15,0,30.03.17,0,
1321,51585,200,0,06.06.15,29.03.17,1110,06.06.15,0,30.03.17,0,
1274,51069,140,0,06.06.15,03.04.19,1110,06.06.15,0,06.07.19,0,
1274,51081,140,0,06.06.15,03.04.19,1110,06.06.15,0,06.07.19,0,
1,21622,662,0,30.06.99,05.03.00,-1,27.10.04,-1,27.10.04,-1,
1,20728,201,0,01.01.51,05.03.00,-1,27.10.04,-1,27.10.04,-1,
1,20639,200,0,01.01.51,05.03.00,-1,27.10.04,-1,27.10.04,-1,
6,20667,665,0,18.05.00,12.07.00,-1,27.10.04,-1,27.10.04,-1,
1406,51385,260,0,06.06.15,03.04.19,1110,06.06.15,0,10.07.19,0,
1406,51388,260,0,06.06.15,03.04.19,1110,06.06.15,0,10.07.19,0,
1274,51353,260,0,06.06.15,03.04.19,1110,06.06.15,0,06.07.19,0,
1274,51377,260,0,06.06.15,03.04.19,1110,06.06.15,0,06.07.19,0,
1274,51378,260,0,06.06.15,03.04.19,1110,06.06.15,0,06.07.19,0,
1274,51385,260,0,06.06.15,03.04.19,1110,06.06.15,0,06.07.19,0,
1274,51386,260,0,06.06.15,03.04.19,1110,06.06.15,0,06.07.19,0,
1406,51067,140,0,01.01.15,03.04.19,1110,23.06.15,0,10.07.19,0,
1406,51068,140,0,01.01.15,03.04.19,1110,23.06.15,0,10.07.19,0,
1551,50723,800,0,29.06.15,,1130,29.06.15,1130,29.06.15,0,
1554,50718,800,0,29.06.15,,1130,29.06.15,1130,29.06.15,0,
1253,50682,201,0,01.07.15,28.04.19,1217,01.07.15,0,28.04.19,0,
1342,24178,800,0,08.07.15,08.07.15,1130,08.07.15,1130,08.07.15,0,
1110,24076,0,0,10.07.15,,0,10.07.15,0,10.07.15,0,
1530,50722,800,0,21.06.15,,1130,21.06.15,1130,21.06.15,0,
1406,51285,200,0,01.01.15,22.07.19,1110,23.06.15,0,22.07.19,0,
1272,51377,260,0,06.06.15,,1110,06.06.15,0,01.02.17,0,
1223,51294,260,0,06.06.15,,1110,06.06.15,1110,06.06.15,0,
1346,51303,260,0,06.06.15,29.03.17,1110,06.06.15,0,30.03.17,0,
1385,51310,260,0,06.06.15,30.06.19,1110,06.06.15,0,01.07.19,0,
1346,51311,260,0,06.06.15,29.03.17,1110,06.06.15,0,30.03.17,0,
1223,51321,260,0,06.06.15,,1110,06.06.15,1110,06.06.15,0,
1223,51322,260,0,06.06.15,,1110,06.06.15,1110,06.06.15,0,
1346,51317,260,0,06.06.15,29.03.17,1110,06.06.15,0,30.03.17,0,
1346,51329,260,0,06.06.15,29.03.17,1110,06.06.15,0,30.03.17,0,
1315,51320,260,0,06.06.15,,1110,06.06.15,1110,06.06.15,0,
1130,51699,800,0,07.06.15,,1130,07.06.15,1130,07.06.15,0,
1130,51700,800,0,07.06.15,,1130,07.06.15,1130,07.06.15,0,
1395,50964,222,0,27.08.15,03.04.19,1217,27.08.15,0,10.07.19,0,
1351,51515,101,0,27.08.15,,1217,27.08.15,1217,27.08.15,0,
1395,51401,101,0,23.08.15,29.03.17,1217,23.08.15,0,30.03.17,0,
1395,51405,101,0,23.08.15,03.04.19,1217,23.08.15,0,10.07.19,0,
1395,51308,260,0,01.01.00,03.04.19,1217,03.08.15,0,10.07.19,0,
1311,51515,101,0,26.08.15,03.04.19,1217,26.08.15,0,10.07.19,0,
1395,50311,435,0,27.08.15,29.03.17,1110,27.08.15,0,30.03.17,0,
1732,24195,603,0,01.09.15,,1130,01.09.15,1130,01.09.15,0,
1732,24077,0,0,01.09.15,,1130,01.09.15,1130,01.09.15,0,
1343,51699,800,0,02.09.15,,1732,02.09.15,1732,02.09.15,0,
1312,51255,200,0,10.08.15,29.03.17,1217,10.08.15,0,30.03.17,0,
1110,51254,200,0,13.08.15,,1110,13.08.15,1110,13.08.15,0,
1311,51253,200,0,03.09.15,03.04.19,1110,03.09.15,0,10.07.19,0,
1274,51799,200,0,05.09.15,03.04.19,1110,05.09.15,0,06.07.19,0,
1110,51391,260,0,01.01.00,,1110,13.08.15,1110,13.08.15,0,
1110,51496,200,0,15.09.15,,1110,15.09.15,1110,15.09.15,0,
1298,51839,800,0,16.09.15,13.05.17,1732,16.09.15,0,14.05.17,0,
1150,51145,101,0,16.09.15,,1150,16.09.15,1150,16.09.15,0,
1300,50718,800,0,17.09.15,,1217,17.09.15,1217,17.09.15,0,
1300,50717,800,0,17.09.15,,1217,17.09.15,1217,17.09.15,0,
1312,50934,222,0,01.01.00,,1110,14.07.15,1110,14.07.15,0,
1312,51266,200,0,01.01.00,03.04.19,1110,15.07.15,0,06.07.19,0,
1312,51056,140,0,01.01.00,03.04.19,1110,15.07.15,0,06.07.19,0,
1110,51274,200,0,01.01.15,,1110,27.07.15,1110,27.07.15,0,
1245,50953,222,0,01.01.00,01.01.00,1110,15.07.15,1110,10.03.16,0,
1245,51281,200,0,15.07.15,29.03.17,1110,15.07.15,0,30.03.17,0,
1245,51534,101,0,15.07.15,29.01.18,1110,15.07.15,2257,29.01.18,0,
1245,51061,140,0,15.07.15,29.01.18,1110,15.07.15,2257,29.01.18,0,
1245,51072,140,0,15.07.15,29.03.17,1110,15.07.15,0,30.03.17,0,
1110,51253,200,0,01.01.15,,1110,27.07.15,1110,27.07.15,0,
1632,20419,0,0,06.08.15,,1130,06.08.15,1130,06.08.15,0,
1632,24077,0,0,06.08.15,,1130,06.08.15,1130,06.08.15,0,
1632,20420,1,0,06.08.15,,1130,06.08.15,1130,06.08.15,0,
1632,21674,800,0,06.08.15,,1130,06.08.15,1130,06.08.15,0,
1632,24178,800,0,06.08.15,,1130,06.08.15,1130,06.08.15,0,
1632,50419,800,0,06.08.15,,1130,06.08.15,1130,06.08.15,0,
0,21514,800,0,21.07.15,,0,21.07.15,0,21.07.15,0,
1632,51700,800,0,06.08.15,,1130,06.08.15,1130,06.08.15,0,
1652,50722,800,0,06.08.15,14.11.15,1217,06.08.15,1732,15.11.15,0,
1406,51516,101,0,06.08.15,22.07.19,1217,06.08.15,0,22.07.19,0,
1400,51599,260,0,02.08.15,,1217,02.08.15,1217,02.08.15,0,
1400,51259,200,0,06.08.15,,1217,06.08.15,1217,06.08.15,0,
1312,51253,200,0,10.08.15,,1217,10.08.15,1217,10.08.15,0,
1395,50963,222,0,11.08.15,03.04.19,1217,11.08.15,0,10.07.19,0,
1351,50805,260,0,28.07.15,,1217,28.07.15,1217,28.07.15,0,
1351,50797,140,0,28.07.15,,1217,28.07.15,1217,28.07.15,0,
1395,51392,101,0,11.08.15,,1217,11.08.15,1217,11.08.15,0,
1110,50979,222,0,12.10.15,,1110,12.10.15,1110,12.10.15,0,
1259,50681,201,0,27.10.15,28.04.19,1217,27.10.15,0,28.04.19,0,
1932,50995,222,0,21.11.15,,1110,21.11.15,1110,21.11.15,0,
1110,51904,140,0,27.10.15,,1110,27.10.15,1110,27.10.15,0,
1110,51905,140,0,27.10.15,,1110,27.10.15,1110,27.10.15,0,
1550,50766,201,0,24.11.15,,1217,24.11.15,1217,24.11.15,0,
1396,51959,800,0,02.12.15,,1732,02.12.15,1732,02.12.15,0,
1340,51963,800,0,02.12.15,,1732,02.12.15,1732,02.12.15,0,
1832,50722,800,0,13.10.15,,1217,13.10.15,1217,13.10.15,0,
1200,50706,201,0,02.11.15,09.12.15,1150,02.11.15,1217,09.12.15,0,
1872,51739,201,0,25.11.15,,1217,25.11.15,1217,25.11.15,0,
1110,51862,222,0,22.10.15,,1110,22.10.15,1110,22.10.15,0,
1150,51890,201,0,26.10.15,,1150,26.10.15,1150,26.10.15,0,
1150,51893,201,0,26.10.15,,1150,26.10.15,1150,26.10.15,0,
1150,51883,201,0,26.10.15,,1150,26.10.15,1150,26.10.15,0,
1150,51885,401,0,26.10.15,,1150,26.10.15,1150,26.10.15,0,
1814,50723,800,0,08.10.15,,1217,08.10.15,1217,08.10.15,0,
1400,51253,200,0,07.10.15,,1110,07.10.15,1110,07.10.15,0,
1217,51799,200,0,28.10.15,29.03.17,1217,28.10.15,0,30.03.17,0,
1217,50707,201,0,28.10.15,28.10.15,1217,28.10.15,1150,19.07.16,0,
1732,24109,800,0,04.11.15,,1732,04.11.15,1732,04.11.15,0,
1732,51919,800,0,06.11.15,,1732,06.11.15,1732,06.11.15,0,
1873,50718,800,0,09.11.15,,1217,09.11.15,1217,09.11.15,0,
1912,20419,0,0,17.11.15,,1912,17.11.15,1912,17.11.15,0,
1315,51862,222,0,17.11.15,29.03.17,1110,17.11.15,0,30.03.17,0,
1388,50682,201,0,27.10.15,28.04.19,1217,27.10.15,0,28.04.19,0,
1832,50682,201,0,27.10.15,28.04.19,1217,27.10.15,0,28.04.19,0,
1816,50682,201,0,27.10.15,28.04.19,1217,27.10.15,0,28.04.19,0,
1572,51474,200,0,05.10.15,,1572,05.10.15,1572,05.10.15,0,
1913,50717,800,0,15.11.15,,1217,15.11.15,1217,15.11.15,0,
1406,51941,222,0,17.11.15,03.04.19,1110,17.11.15,0,10.07.19,0,
1406,51947,260,0,17.11.15,03.04.19,1110,17.11.15,0,10.07.19,0,
1406,51946,101,0,17.11.15,17.11.15,1110,17.11.15,1110,28.08.16,0,
1406,51953,260,0,17.11.15,03.04.19,1110,17.11.15,0,10.07.19,0,
1206,51083,140,0,22.10.15,,1217,22.10.15,1217,22.10.15,0,
1272,51946,101,0,17.11.15,,1110,17.11.15,1110,17.11.15,0,
1272,51954,260,0,17.11.15,,1110,17.11.15,1110,17.11.15,0,
1272,51955,140,0,17.11.15,,1110,17.11.15,1110,17.11.15,0,
1272,51956,140,0,17.11.15,,1110,17.11.15,1110,17.11.15,0,
1274,51945,101,0,17.11.15,17.11.15,1110,17.11.15,1110,28.08.16,0,
1274,51946,101,0,17.11.15,17.11.15,1110,17.11.15,1110,28.08.16,0,
1224,50667,201,0,19.11.15,,1217,19.11.15,1217,19.11.15,0,
1932,51002,222,0,21.11.15,,1110,21.11.15,1110,21.11.15,0,
1933,50963,222,0,21.11.15,,1110,21.11.15,1110,21.11.15,0,
1399,50668,201,0,12.11.15,,1217,12.11.15,1217,12.11.15,0,
1932,50988,222,0,21.11.15,,1110,21.11.15,1110,21.11.15,0,
1206,52004,200,0,11.02.16,,1110,11.02.16,1110,11.02.16,0,
2117,20872,178,0,02.03.16,,1732,02.03.16,1732,02.03.16,0,
1400,51982,260,0,06.03.16,,0,06.03.16,0,06.03.16,0,
1393,50681,201,0,06.01.16,28.04.19,0,06.01.16,0,28.04.19,0,Requested by Afsar on 6th Jan 2016
1245,52108,200,0,07.03.16,29.01.18,0,07.03.16,2257,29.01.18,0,
1278,51965,800,0,02.12.15,,1732,02.12.15,1732,02.12.15,0,
1258,50682,201,0,03.01.16,28.04.19,0,03.01.16,0,28.04.19,0,Requested by Sid on 03 Jan 2016
1400,51999,200,0,06.03.16,,0,06.03.16,0,06.03.16,0,
1400,52003,101,0,06.03.16,,0,06.03.16,0,06.03.16,0,
2177,20420,1,0,04.04.16,,1732,04.04.16,1732,04.04.16,0,
1400,51989,200,0,06.03.16,,0,06.03.16,0,06.03.16,0,
1400,51991,260,0,06.03.16,,0,06.03.16,0,06.03.16,0,
1400,51993,101,0,06.03.16,,0,06.03.16,0,06.03.16,0,
1400,52091,101,0,06.03.16,,0,06.03.16,0,06.03.16,0,
1400,52099,260,0,06.03.16,,0,06.03.16,0,06.03.16,0,
